TIME,CH1,SBP,DBP,Model,TBS1102C
-2.82200 ,-1.40000 ,,,,
-2.81900 ,-1.40000 ,,,,
-2.81600 ,-1.40000 ,,,,
-2.81300 ,-1.44000 ,,,,
-2.81000 ,-1.44000 ,,,,
-2.80600 ,-1.48000 ,,,,
-2.80300 ,-1.48000 ,,,,
-2.80000 ,-1.44000 ,,,,
-2.79700 ,-1.44000 ,,,,
-2.79400 ,-1.48000 ,,,,
-2.79000 ,-1.48000 ,,,,
-2.78700 ,-1.52000 ,,,,
-2.78400 ,-1.52000 ,,,,
-2.78100 ,-1.52000 ,,,,
-2.77800 ,-1.52000 ,,,,
-2.77400 ,-1.60000 ,,,,
-2.77100 ,-1.56000 ,,,,
-2.76800 ,-1.60000 ,,,,
-2.76500 ,-1.60000 ,,,,
-2.76200 ,-1.64000 ,,,,
-2.75800 ,-1.64000 ,,,,
-2.75500 ,-1.68000 ,,,,
-2.75200 ,-1.72000 ,,,,
-2.74900 ,-1.72000 ,,,,
-2.74600 ,-1.76000 ,,,,
-2.74200 ,-1.76000 ,,,,
-2.73900 ,-1.80000 ,,,,
-2.73600 ,-1.84000 ,,,,
-2.73300 ,-1.84000 ,,,,
-2.73000 ,-1.84000 ,,,,
-2.72600 ,-1.88000 ,,,,
-2.72300 ,-1.92000 ,,,,
-2.72000 ,-1.92000 ,,,,
-2.71700 ,-1.92000 ,,,,
-2.71400 ,-1.96000 ,,,,
-2.71000 ,-1.92000 ,,,,
-2.70700 ,-1.92000 ,,,,
-2.70400 ,-1.92000 ,,,,
-2.70100 ,-1.92000 ,,,,
-2.69800 ,-1.92000 ,,,,
-2.69400 ,-1.84000 ,,,,
-2.69100 ,-1.80000 ,,,,
-2.68800 ,-1.72000 ,,,,
-2.68500 ,-1.64000 ,,,,
-2.68200 ,-1.56000 ,,,,
-2.67800 ,-1.40000 ,,,,
-2.67500 ,-1.28000 ,,,,
-2.67200 ,-1.08000 ,,,,
-2.66900 ,-0.92000 ,,,,
-2.66600 ,-0.72000 ,,,,
-2.66200 ,-0.52000 ,,,,
-2.65900 ,-0.28000 ,,,,
-2.65600 ,-0.04000 ,,,,
-2.65300 ,0.20000 ,,,,
-2.65000 ,0.44000 ,,,,
-2.64600 ,0.72000 ,,,,
-2.64300 ,0.96000 ,,,,
-2.64000 ,1.20000 ,,,,
-2.63700 ,1.48000 ,,,,
-2.63400 ,1.68000 ,,,,
-2.63000 ,1.92000 ,,,,
-2.62700 ,2.12000 ,,,,
-2.62400 ,2.32000 ,,,,
-2.62100 ,2.56000 ,,,,
-2.61800 ,2.68000 ,,,,
-2.61400 ,2.88000 ,,,,
-2.61100 ,3.00000 ,,,,
-2.60800 ,3.08000 ,,,,
-2.60500 ,3.20000 ,,,,
-2.60200 ,3.28000 ,,,,
-2.59800 ,3.36000 ,,,,
-2.59500 ,3.40000 ,,,,
-2.59200 ,3.44000 ,,,,
-2.58900 ,3.52000 ,,,,
-2.58600 ,3.48000 ,,,,
-2.58200 ,3.48000 ,,,,
-2.57900 ,3.48000 ,,,,
-2.57600 ,3.48000 ,,,,
-2.57300 ,3.40000 ,,,,
-2.57000 ,3.36000 ,,,,
-2.56600 ,3.32000 ,,,,
-2.56300 ,3.24000 ,,,,
-2.56000 ,3.16000 ,,,,
-2.55700 ,3.08000 ,,,,
-2.55400 ,3.00000 ,,,,
-2.55000 ,2.96000 ,,,,
-2.54700 ,2.88000 ,,,,
-2.54400 ,2.80000 ,,,,
-2.54100 ,2.72000 ,,,,
-2.53800 ,2.64000 ,,,,
-2.53400 ,2.56000 ,,,,
-2.53100 ,2.44000 ,,,,
-2.52800 ,2.36000 ,,,,
-2.52500 ,2.28000 ,,,,
-2.52200 ,2.20000 ,,,,
-2.51800 ,2.16000 ,,,,
-2.51500 ,2.08000 ,,,,
-2.51200 ,2.00000 ,,,,
-2.50900 ,1.96000 ,,,,
-2.50600 ,1.88000 ,,,,
-2.50200 ,1.80000 ,,,,
-2.49900 ,1.76000 ,,,,
-2.49600 ,1.72000 ,,,,
-2.49300 ,1.64000 ,,,,
-2.49000 ,1.60000 ,,,,
-2.48600 ,1.56000 ,,,,
-2.48300 ,1.56000 ,,,,
-2.48000 ,1.52000 ,,,,
-2.47700 ,1.44000 ,,,,
-2.47400 ,1.44000 ,,,,
-2.47000 ,1.40000 ,,,,
-2.46700 ,1.36000 ,,,,
-2.46400 ,1.32000 ,,,,
-2.46100 ,1.32000 ,,,,
-2.45800 ,1.28000 ,,,,
-2.45400 ,1.24000 ,,,,
-2.45100 ,1.20000 ,,,,
-2.44800 ,1.16000 ,,,,
-2.44500 ,1.16000 ,,,,
-2.44200 ,1.12000 ,,,,
-2.43800 ,1.08000 ,,,,
-2.43500 ,1.04000 ,,,,
-2.43200 ,1.00000 ,,,,
-2.42900 ,1.00000 ,,,,
-2.42600 ,0.92000 ,,,,
-2.42200 ,0.92000 ,,,,
-2.41900 ,0.88000 ,,,,
-2.41600 ,0.84000 ,,,,
-2.41300 ,0.80000 ,,,,
-2.41000 ,0.76000 ,,,,
-2.40600 ,0.72000 ,,,,
-2.40300 ,0.68000 ,,,,
-2.40000 ,0.68000 ,,,,
-2.39700 ,0.64000 ,,,,
-2.39400 ,0.60000 ,,,,
-2.39000 ,0.56000 ,,,,
-2.38700 ,0.56000 ,,,,
-2.38400 ,0.56000 ,,,,
-2.38100 ,0.56000 ,,,,
-2.37800 ,0.56000 ,,,,
-2.37400 ,0.56000 ,,,,
-2.37100 ,0.56000 ,,,,
-2.36800 ,0.60000 ,,,,
-2.36500 ,0.60000 ,,,,
-2.36200 ,0.64000 ,,,,
-2.35800 ,0.64000 ,,,,
-2.35500 ,0.64000 ,,,,
-2.35200 ,0.68000 ,,,,
-2.34900 ,0.68000 ,,,,
-2.34600 ,0.72000 ,,,,
-2.34200 ,0.72000 ,,,,
-2.33900 ,0.76000 ,,,,
-2.33600 ,0.76000 ,,,,
-2.33300 ,0.76000 ,,,,
-2.33000 ,0.80000 ,,,,
-2.32600 ,0.80000 ,,,,
-2.32300 ,0.80000 ,,,,
-2.32000 ,0.80000 ,,,,
-2.31700 ,0.80000 ,,,,
-2.31400 ,0.80000 ,,,,
-2.31000 ,0.80000 ,,,,
-2.30700 ,0.80000 ,,,,
-2.30400 ,0.80000 ,,,,
-2.30100 ,0.80000 ,,,,
-2.29800 ,0.80000 ,,,,
-2.29400 ,0.76000 ,,,,
-2.29100 ,0.76000 ,,,,
-2.28800 ,0.76000 ,,,,
-2.28500 ,0.76000 ,,,,
-2.28200 ,0.72000 ,,,,
-2.27800 ,0.68000 ,,,,
-2.27500 ,0.68000 ,,,,
-2.27200 ,0.68000 ,,,,
-2.26900 ,0.64000 ,,,,
-2.26600 ,0.64000 ,,,,
-2.26200 ,0.56000 ,,,,
-2.25900 ,0.56000 ,,,,
-2.25600 ,0.52000 ,,,,
-2.25300 ,0.48000 ,,,,
-2.25000 ,0.48000 ,,,,
-2.24600 ,0.40000 ,,,,
-2.24300 ,0.36000 ,,,,
-2.24000 ,0.32000 ,,,,
-2.23700 ,0.28000 ,,,,
-2.23400 ,0.24000 ,,,,
-2.23000 ,0.20000 ,,,,
-2.22700 ,0.12000 ,,,,
-2.22400 ,0.12000 ,,,,
-2.22100 ,0.04000 ,,,,
-2.21800 ,0.00000 ,,,,
-2.21400 ,0.00000 ,,,,
-2.21100 ,-0.04000 ,,,,
-2.20800 ,-0.08000 ,,,,
-2.20500 ,-0.12000 ,,,,
-2.20200 ,-0.16000 ,,,,
-2.19800 ,-0.16000 ,,,,
-2.19500 ,-0.24000 ,,,,
-2.19200 ,-0.24000 ,,,,
-2.18900 ,-0.28000 ,,,,
-2.18600 ,-0.32000 ,,,,
-2.18200 ,-0.32000 ,,,,
-2.17900 ,-0.36000 ,,,,
-2.17600 ,-0.40000 ,,,,
-2.17300 ,-0.40000 ,,,,
-2.17000 ,-0.44000 ,,,,
-2.16600 ,-0.44000 ,,,,
-2.16300 ,-0.48000 ,,,,
-2.16000 ,-0.52000 ,,,,
-2.15700 ,-0.52000 ,,,,
-2.15400 ,-0.56000 ,,,,
-2.15000 ,-0.56000 ,,,,
-2.14700 ,-0.60000 ,,,,
-2.14400 ,-0.60000 ,,,,
-2.14100 ,-0.64000 ,,,,
-2.13800 ,-0.64000 ,,,,
-2.13400 ,-0.64000 ,,,,
-2.13100 ,-0.68000 ,,,,
-2.12800 ,-0.72000 ,,,,
-2.12500 ,-0.72000 ,,,,
-2.12200 ,-0.72000 ,,,,
-2.11800 ,-0.72000 ,,,,
-2.11500 ,-0.76000 ,,,,
-2.11200 ,-0.76000 ,,,,
-2.10900 ,-0.80000 ,,,,
-2.10600 ,-0.76000 ,,,,
-2.10200 ,-0.80000 ,,,,
-2.09900 ,-0.84000 ,,,,
-2.09600 ,-0.80000 ,,,,
-2.09300 ,-0.84000 ,,,,
-2.09000 ,-0.88000 ,,,,
-2.08600 ,-0.84000 ,,,,
-2.08300 ,-0.84000 ,,,,
-2.08000 ,-0.88000 ,,,,
-2.07700 ,-0.92000 ,,,,
-2.07400 ,-0.92000 ,,,,
-2.07000 ,-0.92000 ,,,,
-2.06700 ,-0.96000 ,,,,
-2.06400 ,-1.00000 ,,,,
-2.06100 ,-0.96000 ,,,,
-2.05800 ,-1.00000 ,,,,
-2.05400 ,-1.00000 ,,,,
-2.05100 ,-1.00000 ,,,,
-2.04800 ,-1.00000 ,,,,
-2.04500 ,-1.00000 ,,,,
-2.04200 ,-1.04000 ,,,,
-2.03800 ,-1.04000 ,,,,
-2.03500 ,-1.08000 ,,,,
-2.03200 ,-1.04000 ,,,,
-2.02900 ,-1.04000 ,,,,
-2.02600 ,-1.08000 ,,,,
-2.02200 ,-1.08000 ,,,,
-2.01900 ,-1.08000 ,,,,
-2.01600 ,-1.04000 ,,,,
-2.01300 ,-1.08000 ,,,,
-2.01000 ,-1.08000 ,,,,
-2.00600 ,-1.12000 ,,,,
-2.00300 ,-1.08000 ,,,,
-2.00000 ,-1.08000 ,,,,
-1.99700 ,-1.12000 ,,,,
-1.99400 ,-1.12000 ,,,,
-1.99000 ,-1.12000 ,,,,
-1.98700 ,-1.12000 ,,,,
-1.98400 ,-1.16000 ,,,,
-1.98100 ,-1.16000 ,,,,
-1.97800 ,-1.16000 ,,,,
-1.97400 ,-1.16000 ,,,,
-1.97100 ,-1.20000 ,,,,
-1.96800 ,-1.20000 ,,,,
-1.96500 ,-1.24000 ,,,,
-1.96200 ,-1.20000 ,,,,
-1.95800 ,-1.24000 ,,,,
-1.95500 ,-1.28000 ,,,,
-1.95200 ,-1.24000 ,,,,
-1.94900 ,-1.28000 ,,,,
-1.94600 ,-1.28000 ,,,,
-1.94200 ,-1.28000 ,,,,
-1.93900 ,-1.28000 ,,,,
-1.93600 ,-1.32000 ,,,,
-1.93300 ,-1.32000 ,,,,
-1.93000 ,-1.32000 ,,,,
-1.92600 ,-1.36000 ,,,,
-1.92300 ,-1.32000 ,,,,
-1.92000 ,-1.36000 ,,,,
-1.91700 ,-1.36000 ,,,,
-1.91400 ,-1.40000 ,,,,
-1.91000 ,-1.36000 ,,,,
-1.90700 ,-1.36000 ,,,,
-1.90400 ,-1.36000 ,,,,
-1.90100 ,-1.36000 ,,,,
-1.89800 ,-1.40000 ,,,,
-1.89400 ,-1.40000 ,,,,
-1.89100 ,-1.40000 ,,,,
-1.88800 ,-1.40000 ,,,,
-1.88500 ,-1.44000 ,,,,
-1.88200 ,-1.44000 ,,,,
-1.87800 ,-1.44000 ,,,,
-1.87500 ,-1.44000 ,,,,
-1.87200 ,-1.48000 ,,,,
-1.86900 ,-1.44000 ,,,,
-1.86600 ,-1.44000 ,,,,
-1.86200 ,-1.48000 ,,,,
-1.85900 ,-1.48000 ,,,,
-1.85600 ,-1.52000 ,,,,
-1.85300 ,-1.52000 ,,,,
-1.85000 ,-1.56000 ,,,,
-1.84600 ,-1.56000 ,,,,
-1.84300 ,-1.60000 ,,,,
-1.84000 ,-1.60000 ,,,,
-1.83700 ,-1.64000 ,,,,
-1.83400 ,-1.64000 ,,,,
-1.83000 ,-1.68000 ,,,,
-1.82700 ,-1.72000 ,,,,
-1.82400 ,-1.72000 ,,,,
-1.82100 ,-1.72000 ,,,,
-1.81800 ,-1.76000 ,,,,
-1.81400 ,-1.76000 ,,,,
-1.81100 ,-1.80000 ,,,,
-1.80800 ,-1.80000 ,,,,
-1.80500 ,-1.80000 ,,,,
-1.80200 ,-1.84000 ,,,,
-1.79800 ,-1.84000 ,,,,
-1.79500 ,-1.88000 ,,,,
-1.79200 ,-1.84000 ,,,,
-1.78900 ,-1.88000 ,,,,
-1.78600 ,-1.88000 ,,,,
-1.78200 ,-1.88000 ,,,,
-1.77900 ,-1.88000 ,,,,
-1.77600 ,-1.92000 ,,,,
-1.77300 ,-1.92000 ,,,,
-1.77000 ,-1.92000 ,,,,
-1.76600 ,-1.92000 ,,,,
-1.76300 ,-1.96000 ,,,,
-1.76000 ,-2.00000 ,,,,
-1.75700 ,-1.96000 ,,,,
-1.75400 ,-2.00000 ,,,,
-1.75000 ,-2.00000 ,,,,
-1.74700 ,-2.00000 ,,,,
-1.74400 ,-2.00000 ,,,,
-1.74100 ,-1.96000 ,,,,
-1.73800 ,-1.96000 ,,,,
-1.73400 ,-1.88000 ,,,,
-1.73100 ,-1.88000 ,,,,
-1.72800 ,-1.80000 ,,,,
-1.72500 ,-1.68000 ,,,,
-1.72200 ,-1.56000 ,,,,
-1.71800 ,-1.44000 ,,,,
-1.71500 ,-1.28000 ,,,,
-1.71200 ,-1.12000 ,,,,
-1.70900 ,-0.92000 ,,,,
-1.70600 ,-0.72000 ,,,,
-1.70200 ,-0.48000 ,,,,
-1.69900 ,-0.28000 ,,,,
-1.69600 ,-0.04000 ,,,,
-1.69300 ,0.20000 ,,,,
-1.69000 ,0.48000 ,,,,
-1.68600 ,0.72000 ,,,,
-1.68300 ,0.96000 ,,,,
-1.68000 ,1.20000 ,,,,
-1.67700 ,1.48000 ,,,,
-1.67400 ,1.64000 ,,,,
-1.67000 ,1.88000 ,,,,
-1.66700 ,2.08000 ,,,,
-1.66400 ,2.24000 ,,,,
-1.66100 ,2.40000 ,,,,
-1.65800 ,2.56000 ,,,,
-1.65400 ,2.72000 ,,,,
-1.65100 ,2.80000 ,,,,
-1.64800 ,2.92000 ,,,,
-1.64500 ,3.00000 ,,,,
-1.64200 ,3.04000 ,,,,
-1.63800 ,3.08000 ,,,,
-1.63500 ,3.12000 ,,,,
-1.63200 ,3.16000 ,,,,
-1.62900 ,3.16000 ,,,,
-1.62600 ,3.16000 ,,,,
-1.62200 ,3.16000 ,,,,
-1.61900 ,3.12000 ,,,,
-1.61600 ,3.12000 ,,,,
-1.61300 ,3.04000 ,,,,
-1.61000 ,2.96000 ,,,,
-1.60600 ,2.92000 ,,,,
-1.60300 ,2.88000 ,,,,
-1.60000 ,2.80000 ,,,,
-1.59700 ,2.72000 ,,,,
-1.59400 ,2.68000 ,,,,
-1.59000 ,2.60000 ,,,,
-1.58700 ,2.52000 ,,,,
-1.58400 ,2.44000 ,,,,
-1.58100 ,2.36000 ,,,,
-1.57800 ,2.28000 ,,,,
-1.57400 ,2.20000 ,,,,
-1.57100 ,2.12000 ,,,,
-1.56800 ,2.08000 ,,,,
-1.56500 ,2.00000 ,,,,
-1.56200 ,1.92000 ,,,,
-1.55800 ,1.92000 ,,,,
-1.55500 ,1.84000 ,,,,
-1.55200 ,1.76000 ,,,,
-1.54900 ,1.76000 ,,,,
-1.54600 ,1.68000 ,,,,
-1.54200 ,1.64000 ,,,,
-1.53900 ,1.64000 ,,,,
-1.53600 ,1.56000 ,,,,
-1.53300 ,1.56000 ,,,,
-1.53000 ,1.52000 ,,,,
-1.52600 ,1.52000 ,,,,
-1.52300 ,1.48000 ,,,,
-1.52000 ,1.48000 ,,,,
-1.51700 ,1.48000 ,,,,
-1.51400 ,1.44000 ,,,,
-1.51000 ,1.44000 ,,,,
-1.50700 ,1.44000 ,,,,
-1.50400 ,1.44000 ,,,,
-1.50100 ,1.40000 ,,,,
-1.49800 ,1.36000 ,,,,
-1.49400 ,1.36000 ,,,,
-1.49100 ,1.32000 ,,,,
-1.48800 ,1.28000 ,,,,
-1.48500 ,1.28000 ,,,,
-1.48200 ,1.24000 ,,,,
-1.47800 ,1.20000 ,,,,
-1.47500 ,1.16000 ,,,,
-1.47200 ,1.12000 ,,,,
-1.46900 ,1.04000 ,,,,
-1.46600 ,1.04000 ,,,,
-1.46200 ,0.96000 ,,,,
-1.45900 ,0.96000 ,,,,
-1.45600 ,0.84000 ,,,,
-1.45300 ,0.84000 ,,,,
-1.45000 ,0.80000 ,,,,
-1.44600 ,0.72000 ,,,,
-1.44300 ,0.68000 ,,,,
-1.44000 ,0.64000 ,,,,
-1.43700 ,0.60000 ,,,,
-1.43400 ,0.60000 ,,,,
-1.43000 ,0.56000 ,,,,
-1.42700 ,0.52000 ,,,,
-1.42400 ,0.48000 ,,,,
-1.42100 ,0.48000 ,,,,
-1.41800 ,0.44000 ,,,,
-1.41400 ,0.44000 ,,,,
-1.41100 ,0.44000 ,,,,
-1.40800 ,0.44000 ,,,,
-1.40500 ,0.44000 ,,,,
-1.40200 ,0.44000 ,,,,
-1.39800 ,0.48000 ,,,,
-1.39500 ,0.44000 ,,,,
-1.39200 ,0.48000 ,,,,
-1.38900 ,0.48000 ,,,,
-1.38600 ,0.48000 ,,,,
-1.38200 ,0.52000 ,,,,
-1.37900 ,0.48000 ,,,,
-1.37600 ,0.56000 ,,,,
-1.37300 ,0.52000 ,,,,
-1.37000 ,0.52000 ,,,,
-1.36600 ,0.56000 ,,,,
-1.36300 ,0.60000 ,,,,
-1.36000 ,0.60000 ,,,,
-1.35700 ,0.64000 ,,,,
-1.35400 ,0.64000 ,,,,
-1.35000 ,0.64000 ,,,,
-1.34700 ,0.64000 ,,,,
-1.34400 ,0.68000 ,,,,
-1.34100 ,0.68000 ,,,,
-1.33800 ,0.68000 ,,,,
-1.33400 ,0.68000 ,,,,
-1.33100 ,0.68000 ,,,,
-1.32800 ,0.68000 ,,,,
-1.32500 ,0.68000 ,,,,
-1.32200 ,0.68000 ,,,,
-1.31800 ,0.68000 ,,,,
-1.31500 ,0.64000 ,,,,
-1.31200 ,0.60000 ,,,,
-1.30900 ,0.60000 ,,,,
-1.30600 ,0.56000 ,,,,
-1.30200 ,0.52000 ,,,,
-1.29900 ,0.52000 ,,,,
-1.29600 ,0.48000 ,,,,
-1.29300 ,0.48000 ,,,,
-1.29000 ,0.40000 ,,,,
-1.28600 ,0.36000 ,,,,
-1.28300 ,0.32000 ,,,,
-1.28000 ,0.28000 ,,,,
-1.27700 ,0.24000 ,,,,
-1.27400 ,0.20000 ,,,,
-1.27000 ,0.16000 ,,,,
-1.26700 ,0.16000 ,,,,
-1.26400 ,0.12000 ,,,,
-1.26100 ,0.08000 ,,,,
-1.25800 ,0.04000 ,,,,
-1.25400 ,0.00000 ,,,,
-1.25100 ,0.00000 ,,,,
-1.24800 ,-0.04000 ,,,,
-1.24500 ,-0.04000 ,,,,
-1.24200 ,-0.08000 ,,,,
-1.23800 ,-0.08000 ,,,,
-1.23500 ,-0.12000 ,,,,
-1.23200 ,-0.16000 ,,,,
-1.22900 ,-0.20000 ,,,,
-1.22600 ,-0.24000 ,,,,
-1.22200 ,-0.24000 ,,,,
-1.21900 ,-0.24000 ,,,,
-1.21600 ,-0.32000 ,,,,
-1.21300 ,-0.32000 ,,,,
-1.21000 ,-0.32000 ,,,,
-1.20600 ,-0.36000 ,,,,
-1.20300 ,-0.36000 ,,,,
-1.20000 ,-0.40000 ,,,,
-1.19700 ,-0.44000 ,,,,
-1.19400 ,-0.44000 ,,,,
-1.19000 ,-0.48000 ,,,,
-1.18700 ,-0.52000 ,,,,
-1.18400 ,-0.52000 ,,,,
-1.18100 ,-0.56000 ,,,,
-1.17800 ,-0.52000 ,,,,
-1.17400 ,-0.52000 ,,,,
-1.17100 ,-0.56000 ,,,,
-1.16800 ,-0.56000 ,,,,
-1.16500 ,-0.60000 ,,,,
-1.16200 ,-0.56000 ,,,,
-1.15800 ,-0.56000 ,,,,
-1.15500 ,-0.56000 ,,,,
-1.15200 ,-0.60000 ,,,,
-1.14900 ,-0.60000 ,,,,
-1.14600 ,-0.60000 ,,,,
-1.14200 ,-0.60000 ,,,,
-1.13900 ,-0.60000 ,,,,
-1.13600 ,-0.64000 ,,,,
-1.13300 ,-0.64000 ,,,,
-1.13000 ,-0.68000 ,,,,
-1.12600 ,-0.68000 ,,,,
-1.12300 ,-0.72000 ,,,,
-1.12000 ,-0.72000 ,,,,
-1.11700 ,-0.76000 ,,,,
-1.11400 ,-0.76000 ,,,,
-1.11000 ,-0.80000 ,,,,
-1.10700 ,-0.76000 ,,,,
-1.10400 ,-0.80000 ,,,,
-1.10100 ,-0.80000 ,,,,
-1.09800 ,-0.84000 ,,,,
-1.09400 ,-0.84000 ,,,,
-1.09100 ,-0.88000 ,,,,
-1.08800 ,-0.88000 ,,,,
-1.08500 ,-0.92000 ,,,,
-1.08200 ,-0.92000 ,,,,
-1.07800 ,-0.96000 ,,,,
-1.07500 ,-0.92000 ,,,,
-1.07200 ,-0.96000 ,,,,
-1.06900 ,-0.96000 ,,,,
-1.06600 ,-0.96000 ,,,,
-1.06200 ,-1.00000 ,,,,
-1.05900 ,-1.00000 ,,,,
-1.05600 ,-1.00000 ,,,,
-1.05300 ,-1.04000 ,,,,
-1.05000 ,-1.04000 ,,,,
-1.04600 ,-1.00000 ,,,,
-1.04300 ,-1.08000 ,,,,
-1.04000 ,-1.04000 ,,,,
-1.03700 ,-1.08000 ,,,,
-1.03400 ,-1.08000 ,,,,
-1.03000 ,-1.12000 ,,,,
-1.02700 ,-1.08000 ,,,,
-1.02400 ,-1.12000 ,,,,
-1.02100 ,-1.12000 ,,,,
-1.01800 ,-1.12000 ,,,,
-1.01400 ,-1.16000 ,,,,
-1.01100 ,-1.16000 ,,,,
-1.00800 ,-1.16000 ,,,,
-1.00500 ,-1.16000 ,,,,
-1.00200 ,-1.16000 ,,,,
-0.99840 ,-1.16000 ,,,,
-0.99520 ,-1.20000 ,,,,
-0.99200 ,-1.24000 ,,,,
-0.98880 ,-1.20000 ,,,,
-0.98560 ,-1.20000 ,,,,
-0.98240 ,-1.24000 ,,,,
-0.97920 ,-1.28000 ,,,,
-0.97600 ,-1.24000 ,,,,
-0.97280 ,-1.24000 ,,,,
-0.96960 ,-1.28000 ,,,,
-0.96640 ,-1.28000 ,,,,
-0.96320 ,-1.32000 ,,,,
-0.96000 ,-1.36000 ,,,,
-0.95680 ,-1.32000 ,,,,
-0.95360 ,-1.36000 ,,,,
-0.95040 ,-1.36000 ,,,,
-0.94720 ,-1.36000 ,,,,
