TIME,CH1,SBP,DBP,Model,TBS1102C
-2.88000 ,-1.24,,,,
-2.87700 ,-1.24,,,,
-2.87400 ,-1.24,,,,
-2.87000 ,-1.24,,,,
-2.86700 ,-1.28,,,,
-2.86400 ,-1.32,,,,
-2.86100 ,-1.36,,,,
-2.85800 ,-1.36,,,,
-2.85400 ,-1.36,,,,
-2.85100 ,-1.4,,,,
-2.84800 ,-1.44,,,,
-2.84500 ,-1.44,,,,
-2.84200 ,-1.44,,,,
-2.83800 ,-1.48,,,,
-2.83500 ,-1.48,,,,
-2.83200 ,-1.52,,,,
-2.82900 ,-1.48,,,,
-2.82600 ,-1.48,,,,
-2.82200 ,-1.48,,,,
-2.81900 ,-1.48,,,,
-2.81600 ,-1.48,,,,
-2.81300 ,-1.52,,,,
-2.81000 ,-1.52,,,,
-2.80600 ,-1.52,,,,
-2.80300 ,-1.52,,,,
-2.80000 ,-1.52,,,,
-2.79700 ,-1.56,,,,
-2.79400 ,-1.56,,,,
-2.79000 ,-1.52,,,,
-2.78700 ,-1.56,,,,
-2.78400 ,-1.56,,,,
-2.78100 ,-1.56,,,,
-2.77800 ,-1.6,,,,
-2.77400 ,-1.6,,,,
-2.77100 ,-1.64,,,,
-2.76800 ,-1.64,,,,
-2.76500 ,-1.68,,,,
-2.76200 ,-1.68,,,,
-2.75800 ,-1.68,,,,
-2.75500 ,-1.68,,,,
-2.75200 ,-1.68,,,,
-2.74900 ,-1.64,,,,
-2.74600 ,-1.6,,,,
-2.74200 ,-1.6,,,,
-2.73900 ,-1.56,,,,
-2.73600 ,-1.48,,,,
-2.73300 ,-1.4,,,,
-2.73000 ,-1.28,,,,
-2.72600 ,-1.16,,,,
-2.72300 ,-1.08,,,,
-2.72000 ,-0.92,,,,
-2.71700 ,-0.76,,,,
-2.71400 ,-0.56,,,,
-2.71000 ,-0.4,,,,
-2.70700 ,-0.24,,,,
-2.70400 ,-0.08,,,,
-2.70100 ,0.12,,,,
-2.69800 ,0.32,,,,
-2.69400 ,0.48,,,,
-2.69100 ,0.64,,,,
-2.68800 ,0.8,,,,
-2.68500 ,0.92,,,,
-2.68200 ,1.08,,,,
-2.67800 ,1.2,,,,
-2.67500 ,1.32,,,,
-2.67200 ,1.48,,,,
-2.66900 ,1.56,,,,
-2.66600 ,1.64,,,,
-2.66200 ,1.72,,,,
-2.65900 ,1.8,,,,
-2.65600 ,1.84,,,,
-2.65300 ,1.88,,,,
-2.65000 ,1.88,,,,
-2.64600 ,1.92,,,,
-2.64300 ,1.92,,,,
-2.64000 ,1.92,,,,
-2.63700 ,1.92,,,,
-2.63400 ,1.88,,,,
-2.63000 ,1.88,,,,
-2.62700 ,1.84,,,,
-2.62400 ,1.8,,,,
-2.62100 ,1.76,,,,
-2.61800 ,1.72,,,,
-2.61400 ,1.64,,,,
-2.61100 ,1.56,,,,
-2.60800 ,1.52,,,,
-2.60500 ,1.48,,,,
-2.60200 ,1.4,,,,
-2.59800 ,1.36,,,,
-2.59500 ,1.28,,,,
-2.59200 ,1.2,,,,
-2.58900 ,1.16,,,,
-2.58600 ,1.12,,,,
-2.58200 ,1.08,,,,
-2.57900 ,1,,,,
-2.57600 ,0.96,,,,
-2.57300 ,0.88,,,,
-2.57000 ,0.84,,,,
-2.56600 ,0.8,,,,
-2.56300 ,0.72,,,,
-2.56000 ,0.68,,,,
-2.55700 ,0.6,,,,
-2.55400 ,0.6,,,,
-2.55000 ,0.56,,,,
-2.54700 ,0.48,,,,
-2.54400 ,0.48,,,,
-2.54100 ,0.4,,,,
-2.53800 ,0.4,,,,
-2.53400 ,0.36,,,,
-2.53100 ,0.32,,,,
-2.52800 ,0.32,,,,
-2.52500 ,0.28,,,,
-2.52200 ,0.24,,,,
-2.51800 ,0.28,,,,
-2.51500 ,0.24,,,,
-2.51200 ,0.2,,,,
-2.50900 ,0.2,,,,
-2.50600 ,0.16,,,,
-2.50200 ,0.12,,,,
-2.49900 ,0.12,,,,
-2.49600 ,0.08,,,,
-2.49300 ,0.08,,,,
-2.49000 ,0.04,,,,
-2.48600 ,0,,,,
-2.48300 ,0,,,,
-2.48000 ,0,,,,
-2.47700 ,-0.04,,,,
-2.47400 ,-0.04,,,,
-2.47000 ,-0.12,,,,
-2.46700 ,-0.08,,,,
-2.46400 ,-0.12,,,,
-2.46100 ,-0.12,,,,
-2.45800 ,-0.16,,,,
-2.45400 ,-0.16,,,,
-2.45100 ,-0.16,,,,
-2.44800 ,-0.2,,,,
-2.44500 ,-0.2,,,,
-2.44200 ,-0.2,,,,
-2.43800 ,-0.2,,,,
-2.43500 ,-0.2,,,,
-2.43200 ,-0.16,,,,
-2.42900 ,-0.2,,,,
-2.42600 ,-0.16,,,,
-2.42200 ,-0.16,,,,
-2.41900 ,-0.12,,,,
-2.41600 ,-0.16,,,,
-2.41300 ,-0.12,,,,
-2.41000 ,-0.08,,,,
-2.40600 ,-0.04,,,,
-2.40300 ,-0.08,,,,
-2.40000 ,-0.04,,,,
-2.39700 ,0,,,,
-2.39400 ,-0.04,,,,
-2.39000 ,0,,,,
-2.38700 ,-0.04,,,,
-2.38400 ,-0.04,,,,
-2.38100 ,-0.04,,,,
-2.37800 ,-0.04,,,,
-2.37400 ,-0.04,,,,
-2.37100 ,-0.08,,,,
-2.36800 ,-0.08,,,,
-2.36500 ,-0.08,,,,
-2.36200 ,-0.12,,,,
-2.35800 ,-0.16,,,,
-2.35500 ,-0.16,,,,
-2.35200 ,-0.2,,,,
-2.34900 ,-0.2,,,,
-2.34600 ,-0.24,,,,
-2.34200 ,-0.28,,,,
-2.33900 ,-0.28,,,,
-2.33600 ,-0.28,,,,
-2.33300 ,-0.32,,,,
-2.33000 ,-0.32,,,,
-2.32600 ,-0.36,,,,
-2.32300 ,-0.36,,,,
-2.32000 ,-0.36,,,,
-2.31700 ,-0.36,,,,
-2.31400 ,-0.4,,,,
-2.31000 ,-0.4,,,,
-2.30700 ,-0.4,,,,
-2.30400 ,-0.4,,,,
-2.30100 ,-0.44,,,,
-2.29800 ,-0.48,,,,
-2.29400 ,-0.48,,,,
-2.29100 ,-0.48,,,,
-2.28800 ,-0.52,,,,
-2.28500 ,-0.52,,,,
-2.28200 ,-0.56,,,,
-2.27800 ,-0.56,,,,
-2.27500 ,-0.6,,,,
-2.27200 ,-0.64,,,,
-2.26900 ,-0.68,,,,
-2.26600 ,-0.72,,,,
-2.26200 ,-0.72,,,,
-2.25900 ,-0.8,,,,
-2.25600 ,-0.8,,,,
-2.25300 ,-0.84,,,,
-2.25000 ,-0.88,,,,
-2.24600 ,-0.92,,,,
-2.24300 ,-0.92,,,,
-2.24000 ,-0.96,,,,
-2.23700 ,-1,,,,
-2.23400 ,-1,,,,
-2.23000 ,-1.04,,,,
-2.22700 ,-1.08,,,,
-2.22400 ,-1.12,,,,
-2.22100 ,-1.12,,,,
-2.21800 ,-1.12,,,,
-2.21400 ,-1.16,,,,
-2.21100 ,-1.16,,,,
-2.20800 ,-1.16,,,,
-2.20500 ,-1.16,,,,
-2.20200 ,-1.2,,,,
-2.19800 ,-1.2,,,,
-2.19500 ,-1.2,,,,
-2.19200 ,-1.2,,,,
-2.18900 ,-1.2,,,,
-2.18600 ,-1.2,,,,
-2.18200 ,-1.2,,,,
-2.17900 ,-1.2,,,,
-2.17600 ,-1.2,,,,
-2.17300 ,-1.2,,,,
-2.17000 ,-1.2,,,,
-2.16600 ,-1.2,,,,
-2.16300 ,-1.2,,,,
-2.16000 ,-1.24,,,,
-2.15700 ,-1.2,,,,
-2.15400 ,-1.24,,,,
-2.15000 ,-1.24,,,,
-2.14700 ,-1.24,,,,
-2.14400 ,-1.28,,,,
-2.14100 ,-1.28,,,,
-2.13800 ,-1.32,,,,
-2.13400 ,-1.36,,,,
-2.13100 ,-1.4,,,,
-2.12800 ,-1.44,,,,
-2.12500 ,-1.48,,,,
-2.12200 ,-1.52,,,,
-2.11800 ,-1.52,,,,
-2.11500 ,-1.56,,,,
-2.11200 ,-1.56,,,,
-2.10900 ,-1.6,,,,
-2.10600 ,-1.6,,,,
-2.10200 ,-1.64,,,,
-2.09900 ,-1.64,,,,
-2.09600 ,-1.68,,,,
-2.09300 ,-1.6,,,,
-2.09000 ,-1.64,,,,
-2.08600 ,-1.6,,,,
-2.08300 ,-1.6,,,,
-2.08000 ,-1.6,,,,
-2.07700 ,-1.6,,,,
-2.07400 ,-1.6,,,,
-2.07000 ,-1.56,,,,
-2.06700 ,-1.56,,,,
-2.06400 ,-1.52,,,,
-2.06100 ,-1.52,,,,
-2.05800 ,-1.52,,,,
-2.05400 ,-1.48,,,,
-2.05100 ,-1.48,,,,
-2.04800 ,-1.48,,,,
-2.04500 ,-1.52,,,,
-2.04200 ,-1.48,,,,
-2.03800 ,-1.48,,,,
-2.03500 ,-1.52,,,,
-2.03200 ,-1.52,,,,
-2.02900 ,-1.52,,,,
-2.02600 ,-1.52,,,,
-2.02200 ,-1.48,,,,
-2.01900 ,-1.52,,,,
-2.01600 ,-1.52,,,,
-2.01300 ,-1.6,,,,
-2.01000 ,-1.56,,,,
-2.00600 ,-1.6,,,,
-2.00300 ,-1.6,,,,
-2.00000 ,-1.6,,,,
-1.99700 ,-1.64,,,,
-1.99400 ,-1.68,,,,
-1.99000 ,-1.68,,,,
-1.98700 ,-1.72,,,,
-1.98400 ,-1.72,,,,
-1.98100 ,-1.76,,,,
-1.97800 ,-1.8,,,,
-1.97400 ,-1.76,,,,
-1.97100 ,-1.8,,,,
-1.96800 ,-1.8,,,,
-1.96500 ,-1.84,,,,
-1.96200 ,-1.8,,,,
-1.95800 ,-1.8,,,,
-1.95500 ,-1.8,,,,
-1.95200 ,-1.8,,,,
-1.94900 ,-1.76,,,,
-1.94600 ,-1.76,,,,
-1.94200 ,-1.76,,,,
-1.93900 ,-1.72,,,,
-1.93600 ,-1.72,,,,
-1.93300 ,-1.72,,,,
-1.93000 ,-1.72,,,,
-1.92600 ,-1.76,,,,
-1.92300 ,-1.72,,,,
-1.92000 ,-1.72,,,,
-1.91700 ,-1.72,,,,
-1.91400 ,-1.72,,,,
-1.91000 ,-1.72,,,,
-1.90700 ,-1.68,,,,
-1.90400 ,-1.68,,,,
-1.90100 ,-1.64,,,,
-1.89800 ,-1.64,,,,
-1.89400 ,-1.64,,,,
-1.89100 ,-1.6,,,,
-1.88800 ,-1.6,,,,
-1.88500 ,-1.56,,,,
-1.88200 ,-1.52,,,,
-1.87800 ,-1.52,,,,
-1.87500 ,-1.52,,,,
-1.87200 ,-1.52,,,,
-1.86900 ,-1.52,,,,
-1.86600 ,-1.52,,,,
-1.86200 ,-1.48,,,,
-1.85900 ,-1.4,,,,
-1.85600 ,-1.36,,,,
-1.85300 ,-1.28,,,,
-1.85000 ,-1.16,,,,
-1.84600 ,-1.04,,,,
-1.84300 ,-0.96,,,,
-1.84000 ,-0.8,,,,
-1.83700 ,-0.64,,,,
-1.83400 ,-0.48,,,,
-1.83000 ,-0.32,,,,
-1.82700 ,-0.16,,,,
-1.82400 ,0,,,,
-1.82100 ,0.2,,,,
-1.81800 ,0.32,,,,
-1.81400 ,0.48,,,,
-1.81100 ,0.64,,,,
-1.80800 ,0.76,,,,
-1.80500 ,0.88,,,,
-1.80200 ,1.04,,,,
-1.79800 ,1.16,,,,
-1.79500 ,1.28,,,,
-1.79200 ,1.36,,,,
-1.78900 ,1.48,,,,
-1.78600 ,1.56,,,,
-1.78200 ,1.64,,,,
-1.77900 ,1.68,,,,
-1.77600 ,1.76,,,,
-1.77300 ,1.84,,,,
-1.77000 ,1.84,,,,
-1.76600 ,1.88,,,,
-1.76300 ,1.88,,,,
-1.76000 ,1.88,,,,
-1.75700 ,1.88,,,,
-1.75400 ,1.88,,,,
-1.75000 ,1.84,,,,
-1.74700 ,1.8,,,,
-1.74400 ,1.8,,,,
-1.74100 ,1.76,,,,
-1.73800 ,1.72,,,,
-1.73400 ,1.68,,,,
-1.73100 ,1.6,,,,
-1.72800 ,1.52,,,,
-1.72500 ,1.48,,,,
-1.72200 ,1.44,,,,
-1.71800 ,1.36,,,,
-1.71500 ,1.24,,,,
-1.71200 ,1.2,,,,
-1.70900 ,1.12,,,,
-1.70600 ,1.04,,,,
-1.70200 ,0.96,,,,
-1.69900 ,0.92,,,,
-1.69600 ,0.84,,,,
-1.69300 ,0.8,,,,
-1.69000 ,0.76,,,,
-1.68600 ,0.64,,,,
-1.68300 ,0.6,,,,
-1.68000 ,0.56,,,,
-1.67700 ,0.56,,,,
-1.67400 ,0.48,,,,
-1.67000 ,0.44,,,,
-1.66700 ,0.44,,,,
-1.66400 ,0.44,,,,
-1.66100 ,0.4,,,,
-1.65800 ,0.36,,,,
-1.65400 ,0.36,,,,
-1.65100 ,0.36,,,,
-1.64800 ,0.36,,,,
-1.64500 ,0.32,,,,
-1.64200 ,0.32,,,,
-1.63800 ,0.32,,,,
-1.63500 ,0.28,,,,
-1.63200 ,0.32,,,,
-1.62900 ,0.28,,,,
-1.62600 ,0.28,,,,
-1.62200 ,0.24,,,,
-1.61900 ,0.24,,,,
-1.61600 ,0.2,,,,
-1.61300 ,0.16,,,,
-1.61000 ,0.16,,,,
-1.60600 ,0.12,,,,
-1.60300 ,0.12,,,,
-1.60000 ,0.08,,,,
-1.59700 ,0.08,,,,
-1.59400 ,0.04,,,,
-1.59000 ,0,,,,
-1.58700 ,-0.04,,,,
-1.58400 ,0,,,,
-1.58100 ,-0.04,,,,
-1.57800 ,-0.04,,,,
-1.57400 ,-0.04,,,,
-1.57100 ,-0.08,,,,
-1.56800 ,-0.04,,,,
-1.56500 ,-0.04,,,,
-1.56200 ,-0.04,,,,
-1.55800 ,0,,,,
-1.55500 ,-0.04,,,,
-1.55200 ,0,,,,
-1.54900 ,0,,,,
-1.54600 ,0,,,,
-1.54200 ,0.04,,,,
-1.53900 ,0.08,,,,
-1.53600 ,0.04,,,,
-1.53300 ,0.04,,,,
-1.53000 ,0.08,,,,
-1.52600 ,0.08,,,,
-1.52300 ,0.08,,,,
-1.52000 ,0.12,,,,
-1.51700 ,0.08,,,,
-1.51400 ,0.12,,,,
-1.51000 ,0.12,,,,
-1.50700 ,0.08,,,,
-1.50400 ,0.08,,,,
-1.50100 ,0.08,,,,
-1.49800 ,0.08,,,,
-1.49400 ,0.08,,,,
-1.49100 ,0.08,,,,
-1.48800 ,0.04,,,,
-1.48500 ,0.04,,,,
-1.48200 ,0,,,,
-1.47800 ,0,,,,
-1.47500 ,-0.04,,,,
-1.47200 ,-0.04,,,,
-1.46900 ,0,,,,
-1.46600 ,-0.04,,,,
-1.46200 ,-0.08,,,,
-1.45900 ,-0.08,,,,
-1.45600 ,-0.16,,,,
-1.45300 ,-0.16,,,,
-1.45000 ,-0.2,,,,
-1.44600 ,-0.24,,,,
-1.44300 ,-0.24,,,,
-1.44000 ,-0.32,,,,
-1.43700 ,-0.32,,,,
-1.43400 ,-0.36,,,,
-1.43000 ,-0.36,,,,
-1.42700 ,-0.44,,,,
-1.42400 ,-0.44,,,,
-1.42100 ,-0.48,,,,
-1.41800 ,-0.52,,,,
-1.41400 ,-0.52,,,,
-1.41100 ,-0.52,,,,
-1.40800 ,-0.56,,,,
-1.40500 ,-0.56,,,,
-1.40200 ,-0.56,,,,
-1.39800 ,-0.6,,,,
-1.39500 ,-0.6,,,,
-1.39200 ,-0.68,,,,
-1.38900 ,-0.64,,,,
-1.38600 ,-0.68,,,,
-1.38200 ,-0.72,,,,
-1.37900 ,-0.72,,,,
-1.37600 ,-0.68,,,,
-1.37300 ,-0.68,,,,
-1.37000 ,-0.68,,,,
-1.36600 ,-0.72,,,,
-1.36300 ,-0.72,,,,
-1.36000 ,-0.68,,,,
-1.35700 ,-0.68,,,,
-1.35400 ,-0.68,,,,
-1.35000 ,-0.68,,,,
-1.34700 ,-0.72,,,,
-1.34400 ,-0.68,,,,
-1.34100 ,-0.72,,,,
-1.33800 ,-0.72,,,,
-1.33400 ,-0.72,,,,
-1.33100 ,-0.72,,,,
-1.32800 ,-0.76,,,,
-1.32500 ,-0.76,,,,
-1.32200 ,-0.76,,,,
-1.31800 ,-0.8,,,,
-1.31500 ,-0.8,,,,
-1.31200 ,-0.84,,,,
-1.30900 ,-0.84,,,,
-1.30600 ,-0.84,,,,
-1.30200 ,-0.84,,,,
-1.29900 ,-0.92,,,,
-1.29600 ,-0.92,,,,
-1.29300 ,-0.88,,,,
-1.29000 ,-0.92,,,,
-1.28600 ,-0.88,,,,
-1.28300 ,-0.92,,,,
-1.28000 ,-0.88,,,,
-1.27700 ,-0.92,,,,
-1.27400 ,-0.92,,,,
-1.27000 ,-0.92,,,,
-1.26700 ,-0.92,,,,
-1.26400 ,-0.88,,,,
-1.26100 ,-0.92,,,,
-1.25800 ,-0.92,,,,
-1.25400 ,-0.92,,,,
-1.25100 ,-0.88,,,,
-1.24800 ,-0.88,,,,
-1.24500 ,-0.88,,,,
-1.24200 ,-0.92,,,,
-1.23800 ,-0.92,,,,
-1.23500 ,-0.88,,,,
-1.23200 ,-0.88,,,,
-1.22900 ,-0.88,,,,
-1.22600 ,-0.88,,,,
-1.22200 ,-0.88,,,,
-1.21900 ,-0.88,,,,
-1.21600 ,-0.88,,,,
-1.21300 ,-0.84,,,,
-1.21000 ,-0.84,,,,
-1.20600 ,-0.84,,,,
-1.20300 ,-0.88,,,,
-1.20000 ,-0.84,,,,
-1.19700 ,-0.84,,,,
-1.19400 ,-0.84,,,,
-1.19000 ,-0.84,,,,
-1.18700 ,-0.8,,,,
-1.18400 ,-0.84,,,,
-1.18100 ,-0.84,,,,
-1.17800 ,-0.8,,,,
-1.17400 ,-0.84,,,,
-1.17100 ,-0.88,,,,
-1.16800 ,-0.88,,,,
-1.16500 ,-0.88,,,,
-1.16200 ,-0.88,,,,
-1.15800 ,-0.84,,,,
-1.15500 ,-0.88,,,,
-1.15200 ,-0.88,,,,
-1.14900 ,-0.88,,,,
-1.14600 ,-0.92,,,,
-1.14200 ,-0.88,,,,
-1.13900 ,-0.88,,,,
-1.13600 ,-0.84,,,,
-1.13300 ,-0.88,,,,
-1.13000 ,-0.84,,,,
-1.12600 ,-0.84,,,,
-1.12300 ,-0.84,,,,
-1.12000 ,-0.84,,,,
-1.11700 ,-0.84,,,,
-1.11400 ,-0.84,,,,
-1.11000 ,-0.84,,,,
-1.10700 ,-0.88,,,,
-1.10400 ,-0.88,,,,
-1.10100 ,-0.92,,,,
-1.09800 ,-0.92,,,,
-1.09400 ,-0.96,,,,
-1.09100 ,-0.96,,,,
-1.08800 ,-0.96,,,,
-1.08500 ,-1,,,,
-1.08200 ,-1,,,,
-1.07800 ,-1,,,,
-1.07500 ,-1.04,,,,
-1.07200 ,-1.04,,,,
-1.06900 ,-1.08,,,,
-1.06600 ,-1.04,,,,
-1.06200 ,-1.08,,,,
-1.05900 ,-1.08,,,,
-1.05600 ,-1.04,,,,
-1.05300 ,-1.04,,,,
-1.05000 ,-1.04,,,,
-1.04600 ,-1,,,,
-1.04300 ,-1,,,,
-1.04000 ,-1,,,,
-1.03700 ,-1,,,,
-1.03400 ,-1,,,,
-1.03000 ,-1,,,,
-1.02700 ,-1.04,,,,
-1.02400 ,-1.04,,,,
-1.02100 ,-1.04,,,,
-1.01800 ,-1.08,,,,
-1.01400 ,-1,,,,
-1.01100 ,-1,,,,
-1.00800 ,-1,,,,
-1.00500 ,-0.96,,,,
-1.00200 ,-0.92,,,,
-0.99840 ,-0.84,,,,
-0.99520 ,-0.8,,,,
-0.99200 ,-0.68,,,,
-0.98880 ,-0.64,,,,
-0.98560 ,-0.48,,,,
-0.98240 ,-0.4,,,,
-0.97920 ,-0.24,,,,
-0.97600 ,-0.12,,,,
-0.97280 ,0.04,,,,
-0.96960 ,0.2,,,,
-0.96640 ,0.32,,,,
-0.96320 ,0.52,,,,
-0.96000 ,0.68,,,,
-0.95680 ,0.8,,,,
-0.95360 ,0.96,,,,
-0.95040 ,1.04,,,,
-0.94720 ,1.2,,,,
-0.94400 ,1.36,,,,
-0.94080 ,1.44,,,,
-0.93760 ,1.56,,,,
-0.93440 ,1.64,,,,
-0.93120 ,1.8,,,,
-0.92800 ,1.84,,,,
-0.92480 ,1.96,,,,
-0.92160 ,2,,,,
-0.91840 ,2.08,,,,
-0.91520 ,2.16,,,,
-0.91200 ,2.2,,,,
-0.90880 ,2.24,,,,
-0.90560 ,2.28,,,,
-0.90240 ,2.32,,,,
-0.89920 ,2.32,,,,
-0.89600 ,2.32,,,,
-0.89280 ,2.32,,,,
-0.88960 ,2.32,,,,
-0.88640 ,2.28,,,,
-0.88320 ,2.28,,,,
-0.88000 ,2.2,,,,
-0.87680 ,2.2,,,,
-0.87360 ,2.12,,,,
-0.87040 ,2.08,,,,
-0.86720 ,2,,,,
-0.86400 ,1.92,,,,
-0.86080 ,1.84,,,,
-0.85760 ,1.8,,,,
-0.85440 ,1.72,,,,
-0.85120 ,1.6,,,,
-0.84800 ,1.56,,,,
-0.84480 ,1.48,,,,
-0.84160 ,1.4,,,,
-0.83840 ,1.32,,,,
-0.83520 ,1.24,,,,
-0.83200 ,1.16,,,,
-0.82880 ,1.08,,,,
-0.82560 ,1,,,,
-0.82240 ,0.96,,,,
-0.81920 ,0.92,,,,
-0.81600 ,0.84,,,,
-0.81280 ,0.8,,,,
-0.80960 ,0.8,,,,
-0.80640 ,0.72,,,,
-0.80320 ,0.68,,,,
-0.80000 ,0.68,,,,
-0.79680 ,0.68,,,,
-0.79360 ,0.6,,,,
-0.79040 ,0.6,,,,
-0.78720 ,0.6,,,,
-0.78400 ,0.56,,,,
-0.78080 ,0.56,,,,
-0.77760 ,0.52,,,,
-0.77440 ,0.56,,,,
-0.77120 ,0.52,,,,
-0.76800 ,0.48,,,,
-0.76480 ,0.48,,,,
-0.76160 ,0.48,,,,
-0.75840 ,0.48,,,,
-0.75520 ,0.44,,,,
-0.75200 ,0.4,,,,
-0.74880 ,0.4,,,,
-0.74560 ,0.4,,,,
-0.74240 ,0.36,,,,
-0.73920 ,0.32,,,,
-0.73600 ,0.32,,,,
-0.73280 ,0.32,,,,
-0.72960 ,0.32,,,,
-0.72640 ,0.28,,,,
-0.72320 ,0.28,,,,
-0.72000 ,0.28,,,,
-0.71680 ,0.28,,,,
-0.71360 ,0.28,,,,
-0.71040 ,0.28,,,,
-0.70720 ,0.28,,,,
-0.70400 ,0.28,,,,
-0.70080 ,0.28,,,,
-0.69760 ,0.32,,,,
-0.69440 ,0.28,,,,
-0.69120 ,0.32,,,,
-0.68800 ,0.32,,,,
-0.68480 ,0.32,,,,
-0.68160 ,0.36,,,,
-0.67840 ,0.32,,,,
-0.67520 ,0.36,,,,
-0.67200 ,0.4,,,,
-0.66880 ,0.4,,,,
-0.66560 ,0.4,,,,
-0.66240 ,0.4,,,,
-0.65920 ,0.44,,,,
-0.65600 ,0.44,,,,
-0.65280 ,0.44,,,,
-0.64960 ,0.44,,,,
-0.64640 ,0.48,,,,
-0.64320 ,0.48,,,,
-0.64000 ,0.48,,,,
-0.63680 ,0.48,,,,
-0.63360 ,0.44,,,,
-0.63040 ,0.48,,,,
-0.62720 ,0.44,,,,
-0.62400 ,0.44,,,,
-0.62080 ,0.4,,,,
-0.61760 ,0.4,,,,
-0.61440 ,0.36,,,,
-0.61120 ,0.36,,,,
-0.60800 ,0.32,,,,
-0.60480 ,0.32,,,,
-0.60160 ,0.24,,,,
-0.59840 ,0.24,,,,
-0.59520 ,0.2,,,,
-0.59200 ,0.16,,,,
-0.58880 ,0.16,,,,
-0.58560 ,0.08,,,,
-0.58240 ,0.08,,,,
-0.57920 ,0.04,,,,
-0.57600 ,0,,,,
-0.57280 ,0,,,,
-0.56960 ,0,,,,
-0.56640 ,-0.04,,,,
-0.56320 ,-0.08,,,,
-0.56000 ,-0.08,,,,
-0.55680 ,-0.12,,,,
-0.55360 ,-0.12,,,,
-0.55040 ,-0.12,,,,
-0.54720 ,-0.16,,,,
-0.54400 ,-0.12,,,,
-0.54080 ,-0.16,,,,
-0.53760 ,-0.2,,,,
-0.53440 ,-0.2,,,,
-0.53120 ,-0.16,,,,
-0.52800 ,-0.16,,,,
