TIME,CH1,SBP,DBP,Model,TBS1102C
-2.42600 ,0.02000 ,,,,
-2.42200 ,0.10000 ,,,,
-2.41900 ,0.10000 ,,,,
-2.41600 ,0.14000 ,,,,
-2.41300 ,0.14000 ,,,,
-2.41000 ,0.10000 ,,,,
-2.40600 ,0.14000 ,,,,
-2.40300 ,0.14000 ,,,,
-2.40000 ,0.14000 ,,,,
-2.39700 ,0.14000 ,,,,
-2.39400 ,0.06000 ,,,,
-2.39000 ,0.02000 ,,,,
-2.38700 ,-0.06000 ,,,,
-2.38400 ,-0.10000 ,,,,
-2.38100 ,-0.14000 ,,,,
-2.37800 ,-0.18000 ,,,,
-2.37400 ,-0.18000 ,,,,
-2.37100 ,-0.30000 ,,,,
-2.36800 ,-0.34000 ,,,,
-2.36500 ,-0.42000 ,,,,
-2.36200 ,-0.50000 ,,,,
-2.35800 ,-0.58000 ,,,,
-2.35500 ,-0.62000 ,,,,
-2.35200 ,-0.66000 ,,,,
-2.34900 ,-0.74000 ,,,,
-2.34600 ,-0.82000 ,,,,
-2.34200 ,-0.86000 ,,,,
-2.33900 ,-0.98000 ,,,,
-2.33600 ,-1.02000 ,,,,
-2.33300 ,-1.10000 ,,,,
-2.33000 ,-1.10000 ,,,,
-2.32600 ,-1.22000 ,,,,
-2.32300 ,-1.26000 ,,,,
-2.32000 ,-1.30000 ,,,,
-2.31700 ,-1.42000 ,,,,
-2.31400 ,-1.42000 ,,,,
-2.31000 ,-1.50000 ,,,,
-2.30700 ,-1.58000 ,,,,
-2.30400 ,-1.62000 ,,,,
-2.30100 ,-1.66000 ,,,,
-2.29800 ,-1.74000 ,,,,
-2.29400 ,-1.82000 ,,,,
-2.29100 ,-1.86000 ,,,,
-2.28800 ,-1.90000 ,,,,
-2.28500 ,-1.94000 ,,,,
-2.28200 ,-1.98000 ,,,,
-2.27800 ,-1.98000 ,,,,
-2.27500 ,-2.06000 ,,,,
-2.27200 ,-2.10000 ,,,,
-2.26900 ,-2.14000 ,,,,
-2.26600 ,-2.18000 ,,,,
-2.26200 ,-2.22000 ,,,,
-2.25900 ,-2.22000 ,,,,
-2.25600 ,-2.26000 ,,,,
-2.25300 ,-2.30000 ,,,,
-2.25000 ,-2.34000 ,,,,
-2.24600 ,-2.42000 ,,,,
-2.24300 ,-2.46000 ,,,,
-2.24000 ,-2.50000 ,,,,
-2.23700 ,-2.54000 ,,,,
-2.23400 ,-2.58000 ,,,,
-2.23000 ,-2.58000 ,,,,
-2.22700 ,-2.58000 ,,,,
-2.22400 ,-2.58000 ,,,,
-2.22100 ,-2.62000 ,,,,
-2.21800 ,-2.70000 ,,,,
-2.21400 ,-2.82000 ,,,,
-2.21100 ,-2.82000 ,,,,
-2.20800 ,-2.74000 ,,,,
-2.20500 ,-2.66000 ,,,,
-2.20200 ,-2.70000 ,,,,
-2.19800 ,-2.74000 ,,,,
-2.19500 ,-2.90000 ,,,,
-2.19200 ,-2.98000 ,,,,
-2.18900 ,-2.94000 ,,,,
-2.18600 ,-2.86000 ,,,,
-2.18200 ,-2.86000 ,,,,
-2.17900 ,-2.90000 ,,,,
-2.17600 ,-2.98000 ,,,,
-2.17300 ,-3.06000 ,,,,
-2.17000 ,-3.22000 ,,,,
-2.16600 ,-3.30000 ,,,,
-2.16300 ,-3.26000 ,,,,
-2.16000 ,-3.26000 ,,,,
-2.15700 ,-3.26000 ,,,,
-2.15400 ,-3.34000 ,,,,
-2.15000 ,-3.46000 ,,,,
-2.14700 ,-3.54000 ,,,,
-2.14400 ,-3.66000 ,,,,
-2.14100 ,-3.66000 ,,,,
-2.13800 ,-3.66000 ,,,,
-2.13400 ,-3.66000 ,,,,
-2.13100 ,-3.70000 ,,,,
-2.12800 ,-3.70000 ,,,,
-2.12500 ,-3.74000 ,,,,
-2.12200 ,-3.70000 ,,,,
-2.11800 ,-3.70000 ,,,,
-2.11500 ,-3.70000 ,,,,
-2.11200 ,-3.70000 ,,,,
-2.10900 ,-3.70000 ,,,,
-2.10600 ,-3.74000 ,,,,
-2.10200 ,-3.70000 ,,,,
-2.09900 ,-3.66000 ,,,,
-2.09600 ,-3.70000 ,,,,
-2.09300 ,-3.70000 ,,,,
-2.09000 ,-3.70000 ,,,,
-2.08600 ,-3.70000 ,,,,
-2.08300 ,-3.70000 ,,,,
-2.08000 ,-3.70000 ,,,,
-2.07700 ,-3.70000 ,,,,
-2.07400 ,-3.70000 ,,,,
-2.07000 ,-3.70000 ,,,,
-2.06700 ,-3.66000 ,,,,
-2.06400 ,-3.62000 ,,,,
-2.06100 ,-3.50000 ,,,,
-2.05800 ,-3.26000 ,,,,
-2.05400 ,-2.86000 ,,,,
-2.05100 ,-2.50000 ,,,,
-2.04800 ,-2.18000 ,,,,
-2.04500 ,-1.98000 ,,,,
-2.04200 ,-1.70000 ,,,,
-2.03800 ,-1.46000 ,,,,
-2.03500 ,-1.02000 ,,,,
-2.03200 ,-0.70000 ,,,,
-2.02900 ,-0.34000 ,,,,
-2.02600 ,-0.06000 ,,,,
-2.02200 ,0.30000 ,,,,
-2.01900 ,0.70000 ,,,,
-2.01600 ,1.14000 ,,,,
-2.01300 ,1.42000 ,,,,
-2.01000 ,1.70000 ,,,,
-2.00600 ,1.98000 ,,,,
-2.00300 ,2.30000 ,,,,
-2.00000 ,2.54000 ,,,,
-1.99700 ,2.70000 ,,,,
-1.99400 ,2.82000 ,,,,
-1.99000 ,2.98000 ,,,,
-1.98700 ,3.10000 ,,,,
-1.98400 ,3.22000 ,,,,
-1.98100 ,3.26000 ,,,,
-1.97800 ,3.26000 ,,,,
-1.97400 ,3.22000 ,,,,
-1.97100 ,3.26000 ,,,,
-1.96800 ,3.22000 ,,,,
-1.96500 ,3.18000 ,,,,
-1.96200 ,3.14000 ,,,,
-1.95800 ,3.06000 ,,,,
-1.95500 ,2.98000 ,,,,
-1.95200 ,2.94000 ,,,,
-1.94900 ,2.90000 ,,,,
-1.94600 ,2.82000 ,,,,
-1.94200 ,2.74000 ,,,,
-1.93900 ,2.70000 ,,,,
-1.93600 ,2.62000 ,,,,
-1.93300 ,2.58000 ,,,,
-1.93000 ,2.50000 ,,,,
-1.92600 ,2.42000 ,,,,
-1.92300 ,2.34000 ,,,,
-1.92000 ,2.34000 ,,,,
-1.91700 ,2.22000 ,,,,
-1.91400 ,2.22000 ,,,,
-1.91000 ,2.14000 ,,,,
-1.90700 ,2.10000 ,,,,
-1.90400 ,2.06000 ,,,,
-1.90100 ,2.06000 ,,,,
-1.89800 ,2.02000 ,,,,
-1.89400 ,1.94000 ,,,,
-1.89100 ,1.90000 ,,,,
-1.88800 ,1.90000 ,,,,
-1.88500 ,1.86000 ,,,,
-1.88200 ,1.86000 ,,,,
-1.87800 ,1.82000 ,,,,
-1.87500 ,1.78000 ,,,,
-1.87200 ,1.74000 ,,,,
-1.86900 ,1.70000 ,,,,
-1.86600 ,1.66000 ,,,,
-1.86200 ,1.62000 ,,,,
-1.85900 ,1.54000 ,,,,
-1.85600 ,1.50000 ,,,,
-1.85300 ,1.42000 ,,,,
-1.85000 ,1.38000 ,,,,
-1.84600 ,1.30000 ,,,,
-1.84300 ,1.18000 ,,,,
-1.84000 ,1.14000 ,,,,
-1.83700 ,1.02000 ,,,,
-1.83400 ,0.94000 ,,,,
-1.83000 ,0.86000 ,,,,
-1.82700 ,0.74000 ,,,,
-1.82400 ,0.62000 ,,,,
-1.82100 ,0.58000 ,,,,
-1.81800 ,0.46000 ,,,,
-1.81400 ,0.30000 ,,,,
-1.81100 ,0.26000 ,,,,
-1.80800 ,0.18000 ,,,,
-1.80500 ,0.06000 ,,,,
-1.80200 ,0.02000 ,,,,
-1.79800 ,-0.06000 ,,,,
-1.79500 ,-0.10000 ,,,,
-1.79200 ,-0.14000 ,,,,
-1.78900 ,-0.22000 ,,,,
-1.78600 ,-0.26000 ,,,,
-1.78200 ,-0.30000 ,,,,
-1.77900 ,-0.30000 ,,,,
-1.77600 ,-0.30000 ,,,,
-1.77300 ,-0.30000 ,,,,
-1.77000 ,-0.30000 ,,,,
-1.76600 ,-0.30000 ,,,,
-1.76300 ,-0.30000 ,,,,
-1.76000 ,-0.30000 ,,,,
-1.75700 ,-0.30000 ,,,,
-1.75400 ,-0.30000 ,,,,
-1.75000 ,-0.30000 ,,,,
-1.74700 ,-0.26000 ,,,,
-1.74400 ,-0.26000 ,,,,
-1.74100 ,-0.22000 ,,,,
-1.73800 ,-0.22000 ,,,,
-1.73400 ,-0.18000 ,,,,
-1.73100 ,-0.22000 ,,,,
-1.72800 ,-0.18000 ,,,,
-1.72500 ,-0.22000 ,,,,
-1.72200 ,-0.22000 ,,,,
-1.71800 ,-0.18000 ,,,,
-1.71500 ,-0.18000 ,,,,
-1.71200 ,-0.18000 ,,,,
-1.70900 ,-0.18000 ,,,,
-1.70600 ,-0.22000 ,,,,
-1.70200 ,-0.22000 ,,,,
-1.69900 ,-0.26000 ,,,,
-1.69600 ,-0.30000 ,,,,
-1.69300 ,-0.34000 ,,,,
-1.69000 ,-0.38000 ,,,,
-1.68600 ,-0.42000 ,,,,
-1.68300 ,-0.46000 ,,,,
-1.68000 ,-0.50000 ,,,,
-1.67700 ,-0.54000 ,,,,
-1.67400 ,-0.62000 ,,,,
-1.67000 ,-0.70000 ,,,,
-1.66700 ,-0.74000 ,,,,
-1.66400 ,-0.82000 ,,,,
-1.66100 ,-0.82000 ,,,,
-1.65800 ,-0.90000 ,,,,
-1.65400 ,-0.98000 ,,,,
-1.65100 ,-1.02000 ,,,,
-1.64800 ,-1.10000 ,,,,
-1.64500 ,-1.14000 ,,,,
-1.64200 ,-1.18000 ,,,,
-1.63800 ,-1.22000 ,,,,
-1.63500 ,-1.30000 ,,,,
-1.63200 ,-1.34000 ,,,,
-1.62900 ,-1.38000 ,,,,
-1.62600 ,-1.46000 ,,,,
-1.62200 ,-1.46000 ,,,,
-1.61900 ,-1.50000 ,,,,
-1.61600 ,-1.54000 ,,,,
-1.61300 ,-1.62000 ,,,,
-1.61000 ,-1.62000 ,,,,
-1.60600 ,-1.66000 ,,,,
-1.60300 ,-1.74000 ,,,,
-1.60000 ,-1.74000 ,,,,
-1.59700 ,-1.82000 ,,,,
-1.59400 ,-1.86000 ,,,,
-1.59000 ,-1.90000 ,,,,
-1.58700 ,-1.94000 ,,,,
-1.58400 ,-1.98000 ,,,,
-1.58100 ,-2.02000 ,,,,
-1.57800 ,-2.06000 ,,,,
-1.57400 ,-2.10000 ,,,,
-1.57100 ,-2.10000 ,,,,
-1.56800 ,-2.14000 ,,,,
-1.56500 ,-2.18000 ,,,,
-1.56200 ,-2.22000 ,,,,
-1.55800 ,-2.26000 ,,,,
-1.55500 ,-2.22000 ,,,,
-1.55200 ,-2.26000 ,,,,
-1.54900 ,-2.26000 ,,,,
-1.54600 ,-2.30000 ,,,,
-1.54200 ,-2.30000 ,,,,
-1.53900 ,-2.30000 ,,,,
-1.53600 ,-2.30000 ,,,,
-1.53300 ,-2.30000 ,,,,
-1.53000 ,-2.34000 ,,,,
-1.52600 ,-2.30000 ,,,,
-1.52300 ,-2.30000 ,,,,
-1.52000 ,-2.38000 ,,,,
-1.51700 ,-2.34000 ,,,,
-1.51400 ,-2.34000 ,,,,
-1.51000 ,-2.38000 ,,,,
-1.50700 ,-2.46000 ,,,,
-1.50400 ,-2.54000 ,,,,
-1.50100 ,-2.54000 ,,,,
-1.49800 ,-2.50000 ,,,,
-1.49400 ,-2.42000 ,,,,
-1.49100 ,-2.46000 ,,,,
-1.48800 ,-2.54000 ,,,,
-1.48500 ,-2.66000 ,,,,
-1.48200 ,-2.66000 ,,,,
-1.47800 ,-2.66000 ,,,,
-1.47500 ,-2.62000 ,,,,
-1.47200 ,-2.58000 ,,,,
-1.46900 ,-2.70000 ,,,,
-1.46600 ,-2.78000 ,,,,
-1.46200 ,-2.90000 ,,,,
-1.45900 ,-2.94000 ,,,,
-1.45600 ,-2.82000 ,,,,
-1.45300 ,-2.82000 ,,,,
-1.45000 ,-2.90000 ,,,,
-1.44600 ,-2.98000 ,,,,
-1.44300 ,-3.10000 ,,,,
-1.44000 ,-3.22000 ,,,,
-1.43700 ,-3.18000 ,,,,
-1.43400 ,-3.10000 ,,,,
-1.43000 ,-3.06000 ,,,,
-1.42700 ,-3.06000 ,,,,
-1.42400 ,-3.18000 ,,,,
-1.42100 ,-3.26000 ,,,,
-1.41800 ,-3.26000 ,,,,
-1.41400 ,-3.18000 ,,,,
-1.41100 ,-3.02000 ,,,,
-1.40800 ,-2.94000 ,,,,
-1.40500 ,-2.98000 ,,,,
-1.40200 ,-2.98000 ,,,,
-1.39800 ,-2.82000 ,,,,
-1.39500 ,-2.62000 ,,,,
-1.39200 ,-2.46000 ,,,,
-1.38900 ,-2.30000 ,,,,
-1.38600 ,-2.22000 ,,,,
-1.38200 ,-2.06000 ,,,,
-1.37900 ,-1.78000 ,,,,
-1.37600 ,-1.46000 ,,,,
-1.37300 ,-1.26000 ,,,,
-1.37000 ,-1.10000 ,,,,
-1.36600 ,-0.82000 ,,,,
-1.36300 ,-0.46000 ,,,,
-1.36000 ,-0.06000 ,,,,
-1.35700 ,0.26000 ,,,,
-1.35400 ,0.58000 ,,,,
-1.35000 ,0.90000 ,,,,
-1.34700 ,1.22000 ,,,,
-1.34400 ,1.62000 ,,,,
-1.34100 ,1.94000 ,,,,
-1.33800 ,2.26000 ,,,,
-1.33400 ,2.54000 ,,,,
-1.33100 ,2.82000 ,,,,
-1.32800 ,3.06000 ,,,,
-1.32500 ,3.22000 ,,,,
-1.32200 ,3.38000 ,,,,
-1.31800 ,3.46000 ,,,,
-1.31500 ,3.54000 ,,,,
-1.31200 ,3.62000 ,,,,
-1.30900 ,3.66000 ,,,,
-1.30600 ,3.66000 ,,,,
-1.30200 ,3.62000 ,,,,
-1.29900 ,3.54000 ,,,,
-1.29600 ,3.50000 ,,,,
-1.29300 ,3.46000 ,,,,
-1.29000 ,3.34000 ,,,,
-1.28600 ,3.26000 ,,,,
-1.28300 ,3.14000 ,,,,
-1.28000 ,3.10000 ,,,,
-1.27700 ,2.98000 ,,,,
-1.27400 ,2.86000 ,,,,
-1.27000 ,2.74000 ,,,,
-1.26700 ,2.66000 ,,,,
-1.26400 ,2.58000 ,,,,
-1.26100 ,2.50000 ,,,,
-1.25800 ,2.46000 ,,,,
-1.25400 ,2.38000 ,,,,
-1.25100 ,2.30000 ,,,,
-1.24800 ,2.26000 ,,,,
-1.24500 ,2.26000 ,,,,
-1.24200 ,2.18000 ,,,,
-1.23800 ,2.18000 ,,,,
-1.23500 ,2.10000 ,,,,
-1.23200 ,2.10000 ,,,,
-1.22900 ,2.06000 ,,,,
-1.22600 ,2.06000 ,,,,
-1.22200 ,2.02000 ,,,,
-1.21900 ,2.02000 ,,,,
-1.21600 ,1.98000 ,,,,
-1.21300 ,1.94000 ,,,,
-1.21000 ,1.94000 ,,,,
-1.20600 ,1.94000 ,,,,
-1.20300 ,1.90000 ,,,,
-1.20000 ,1.90000 ,,,,
-1.19700 ,1.86000 ,,,,
-1.19400 ,1.82000 ,,,,
-1.19000 ,1.78000 ,,,,
-1.18700 ,1.74000 ,,,,
-1.18400 ,1.70000 ,,,,
-1.18100 ,1.62000 ,,,,
-1.17800 ,1.54000 ,,,,
-1.17400 ,1.50000 ,,,,
-1.17100 ,1.42000 ,,,,
-1.16800 ,1.34000 ,,,,
-1.16500 ,1.26000 ,,,,
-1.16200 ,1.18000 ,,,,
-1.15800 ,1.06000 ,,,,
-1.15500 ,1.02000 ,,,,
-1.15200 ,0.90000 ,,,,
-1.14900 ,0.82000 ,,,,
-1.14600 ,0.74000 ,,,,
-1.14200 ,0.66000 ,,,,
-1.13900 ,0.58000 ,,,,
-1.13600 ,0.42000 ,,,,
-1.13300 ,0.42000 ,,,,
-1.13000 ,0.30000 ,,,,
-1.12600 ,0.30000 ,,,,
-1.12300 ,0.18000 ,,,,
-1.12000 ,0.18000 ,,,,
-1.11700 ,0.14000 ,,,,
-1.11400 ,0.14000 ,,,,
-1.11000 ,0.10000 ,,,,
-1.10700 ,0.10000 ,,,,
-1.10400 ,0.10000 ,,,,
-1.10100 ,0.10000 ,,,,
-1.09800 ,0.14000 ,,,,
-1.09400 ,0.14000 ,,,,
-1.09100 ,0.18000 ,,,,
-1.08800 ,0.22000 ,,,,
-1.08500 ,0.22000 ,,,,
-1.08200 ,0.26000 ,,,,
-1.07800 ,0.26000 ,,,,
-1.07500 ,0.30000 ,,,,
-1.07200 ,0.34000 ,,,,
-1.06900 ,0.34000 ,,,,
-1.06600 ,0.42000 ,,,,
-1.06200 ,0.42000 ,,,,
-1.05900 ,0.46000 ,,,,
-1.05600 ,0.46000 ,,,,
-1.05300 ,0.50000 ,,,,
-1.05000 ,0.42000 ,,,,
-1.04600 ,0.50000 ,,,,
-1.04300 ,0.46000 ,,,,
-1.04000 ,0.42000 ,,,,
-1.03700 ,0.42000 ,,,,
-1.03400 ,0.38000 ,,,,
-1.03000 ,0.34000 ,,,,
-1.02700 ,0.30000 ,,,,
-1.02400 ,0.26000 ,,,,
-1.02100 ,0.26000 ,,,,
-1.01800 ,0.18000 ,,,,
-1.01400 ,0.14000 ,,,,
-1.01100 ,0.06000 ,,,,
-1.00800 ,0.02000 ,,,,
-1.00500 ,-0.06000 ,,,,
-1.00200 ,-0.10000 ,,,,
-0.99840 ,-0.18000 ,,,,
-0.99520 ,-0.18000 ,,,,
-0.99200 ,-0.30000 ,,,,
-0.98880 ,-0.34000 ,,,,
-0.98560 ,-0.42000 ,,,,
-0.98240 ,-0.42000 ,,,,
-0.97920 ,-0.50000 ,,,,
-0.97600 ,-0.54000 ,,,,
-0.97280 ,-0.58000 ,,,,
-0.96960 ,-0.66000 ,,,,
-0.96640 ,-0.70000 ,,,,
-0.96320 ,-0.74000 ,,,,
-0.96000 ,-0.74000 ,,,,
-0.95680 ,-0.78000 ,,,,
-0.95360 ,-0.86000 ,,,,
-0.95040 ,-0.82000 ,,,,
-0.94720 ,-0.90000 ,,,,
-0.94400 ,-0.94000 ,,,,
