TIME,CH1,SBP,DBP,Model,TBS1102C
-2.358,-1.82,,,,
-2.355,-1.82,,,,
-2.352,-1.82,,,,
-2.349,-1.82,,,,
-2.346,-1.78,,,,
-2.342,-1.82,,,,
-2.339,-1.82,,,,
-2.336,-1.82,,,,
-2.333,-1.78,,,,
-2.33,-1.78,,,,
-2.326,-1.78,,,,
-2.323,-1.82,,,,
-2.32,-1.82,,,,
-2.317,-1.82,,,,
-2.314,-1.82,,,,
-2.31,-1.86,,,,
-2.307,-1.82,,,,
-2.304,-1.86,,,,
-2.301,-1.82,,,,
-2.298,-1.86,,,,
-2.294,-1.86,,,,
-2.291,-1.86,,,,
-2.288,-1.9,,,,
-2.285,-1.9,,,,
-2.282,-1.86,,,,
-2.278,-1.9,,,,
-2.275,-1.9,,,,
-2.272,-1.9,,,,
-2.269,-1.9,,,,
-2.266,-1.86,,,,
-2.262,-1.9,,,,
-2.259,-1.9,,,,
-2.256,-1.9,,,,
-2.253,-1.82,,,,
-2.25,-1.82,,,,
-2.246,-1.78,,,,
-2.243,-1.7,,,,
-2.24,-1.66,,,,
-2.237,-1.58,,,,
-2.234,-1.54,,,,
-2.23,-1.5,,,,
-2.227,-1.34,,,,
-2.224,-1.26,,,,
-2.221,-1.1,,,,
-2.218,-0.98,,,,
-2.214,-0.78,,,,
-2.211,-0.62,,,,
-2.208,-0.42,,,,
-2.205,-0.26,,,,
-2.202,-0.06,,,,
-2.198,0.1,,,,
-2.195,0.3,,,,
-2.192,0.46,,,,
-2.189,0.62,,,,
-2.186,0.78,,,,
-2.182,0.94,,,,
-2.179,1.1,,,,
-2.176,1.22,,,,
-2.173,1.3,,,,
-2.17,1.42,,,,
-2.166,1.5,,,,
-2.163,1.54,,,,
-2.16,1.62,,,,
-2.157,1.66,,,,
-2.154,1.66,,,,
-2.15,1.66,,,,
-2.147,1.66,,,,
-2.144,1.7,,,,
-2.141,1.66,,,,
-2.138,1.62,,,,
-2.134,1.58,,,,
-2.131,1.54,,,,
-2.128,1.5,,,,
-2.125,1.46,,,,
-2.122,1.34,,,,
-2.118,1.3,,,,
-2.115,1.26,,,,
-2.112,1.22,,,,
-2.109,1.14,,,,
-2.106,1.1,,,,
-2.102,1.02,,,,
-2.099,0.9,,,,
-2.096,0.9,,,,
-2.093,0.82,,,,
-2.09,0.74,,,,
-2.086,0.66,,,,
-2.083,0.58,,,,
-2.08,0.58,,,,
-2.077,0.5,,,,
-2.074,0.42,,,,
-2.07,0.38,,,,
-2.067,0.34,,,,
-2.064,0.3,,,,
-2.061,0.26,,,,
-2.058,0.22,,,,
-2.054,0.18,,,,
-2.051,0.18,,,,
-2.048,0.1,,,,
-2.045,0.1,,,,
-2.042,0.1,,,,
-2.038,0.06,,,,
-2.035,0.02,,,,
-2.032,0.02,,,,
-2.029,0.02,,,,
-2.026,-0.02,,,,
-2.022,-0.02,,,,
-2.019,-0.02,,,,
-2.016,-0.06,,,,
-2.013,-0.1,,,,
-2.01,-0.14,,,,
-2.006,-0.14,,,,
-2.003,-0.18,,,,
-2,-0.22,,,,
-1.997,-0.22,,,,
-1.994,-0.26,,,,
-1.99,-0.3,,,,
-1.987,-0.3,,,,
-1.984,-0.34,,,,
-1.981,-0.38,,,,
-1.978,-0.42,,,,
-1.974,-0.42,,,,
-1.971,-0.5,,,,
-1.968,-0.5,,,,
-1.965,-0.54,,,,
-1.962,-0.54,,,,
-1.958,-0.58,,,,
-1.955,-0.58,,,,
-1.952,-0.58,,,,
-1.949,-0.62,,,,
-1.946,-0.62,,,,
-1.942,-0.62,,,,
-1.939,-0.62,,,,
-1.936,-0.66,,,,
-1.933,-0.62,,,,
-1.93,-0.66,,,,
-1.926,-0.62,,,,
-1.923,-0.66,,,,
-1.92,-0.62,,,,
-1.917,-0.58,,,,
-1.914,-0.58,,,,
-1.91,-0.62,,,,
-1.907,-0.62,,,,
-1.904,-0.58,,,,
-1.901,-0.62,,,,
-1.898,-0.58,,,,
-1.894,-0.54,,,,
-1.891,-0.54,,,,
-1.888,-0.54,,,,
-1.885,-0.54,,,,
-1.882,-0.54,,,,
-1.878,-0.5,,,,
-1.875,-0.5,,,,
-1.872,-0.54,,,,
-1.869,-0.5,,,,
-1.866,-0.5,,,,
-1.862,-0.46,,,,
-1.859,-0.5,,,,
-1.856,-0.5,,,,
-1.853,-0.46,,,,
-1.85,-0.46,,,,
-1.846,-0.5,,,,
-1.843,-0.46,,,,
-1.84,-0.5,,,,
-1.837,-0.5,,,,
-1.834,-0.5,,,,
-1.83,-0.5,,,,
-1.827,-0.5,,,,
-1.824,-0.54,,,,
-1.821,-0.54,,,,
-1.818,-0.54,,,,
-1.814,-0.58,,,,
-1.811,-0.58,,,,
-1.808,-0.62,,,,
-1.805,-0.66,,,,
-1.802,-0.7,,,,
-1.798,-0.7,,,,
-1.795,-0.74,,,,
-1.792,-0.74,,,,
-1.789,-0.78,,,,
-1.786,-0.82,,,,
-1.782,-0.86,,,,
-1.779,-0.9,,,,
-1.776,-0.94,,,,
-1.773,-0.98,,,,
-1.77,-0.98,,,,
-1.766,-0.98,,,,
-1.763,-1.06,,,,
-1.76,-1.06,,,,
-1.757,-1.1,,,,
-1.754,-1.14,,,,
-1.75,-1.18,,,,
-1.747,-1.22,,,,
-1.744,-1.22,,,,
-1.741,-1.26,,,,
-1.738,-1.34,,,,
-1.734,-1.34,,,,
-1.731,-1.42,,,,
-1.728,-1.46,,,,
-1.725,-1.54,,,,
-1.722,-1.54,,,,
-1.718,-1.62,,,,
-1.715,-1.62,,,,
-1.712,-1.7,,,,
-1.709,-1.7,,,,
-1.706,-1.74,,,,
-1.702,-1.78,,,,
-1.699,-1.82,,,,
-1.696,-1.82,,,,
-1.693,-1.86,,,,
-1.69,-1.82,,,,
-1.686,-1.9,,,,
-1.683,-1.9,,,,
-1.68,-1.94,,,,
-1.677,-1.94,,,,
-1.674,-1.9,,,,
-1.67,-1.94,,,,
-1.667,-1.94,,,,
-1.664,-1.98,,,,
-1.661,-1.94,,,,
-1.658,-1.98,,,,
-1.654,-1.94,,,,
-1.651,-1.98,,,,
-1.648,-1.98,,,,
-1.645,-1.98,,,,
-1.642,-2.02,,,,
-1.638,-1.98,,,,
-1.635,-2.02,,,,
-1.632,-2.02,,,,
-1.629,-2.02,,,,
-1.626,-2.02,,,,
-1.622,-1.98,,,,
-1.619,-2.02,,,,
-1.616,-2.02,,,,
-1.613,-2.02,,,,
-1.61,-2.02,,,,
-1.606,-2.06,,,,
-1.603,-2.06,,,,
-1.6,-2.06,,,,
-1.597,-2.1,,,,
-1.594,-2.1,,,,
-1.59,-2.1,,,,
-1.587,-2.14,,,,
-1.584,-2.1,,,,
-1.581,-2.14,,,,
-1.578,-2.14,,,,
-1.574,-2.14,,,,
-1.571,-2.14,,,,
-1.568,-2.14,,,,
-1.565,-2.14,,,,
-1.562,-2.18,,,,
-1.558,-2.14,,,,
-1.555,-2.14,,,,
-1.552,-2.14,,,,
-1.549,-2.14,,,,
-1.546,-2.18,,,,
-1.542,-2.18,,,,
-1.539,-2.14,,,,
-1.536,-2.1,,,,
-1.533,-2.1,,,,
-1.53,-2.1,,,,
-1.526,-2.1,,,,
-1.523,-2.1,,,,
-1.52,-2.1,,,,
-1.517,-2.1,,,,
-1.514,-2.14,,,,
-1.51,-2.1,,,,
-1.507,-2.14,,,,
-1.504,-2.14,,,,
-1.501,-2.14,,,,
-1.498,-2.14,,,,
-1.494,-2.14,,,,
-1.491,-2.18,,,,
-1.488,-2.14,,,,
-1.485,-2.18,,,,
-1.482,-2.22,,,,
-1.478,-2.26,,,,
-1.475,-2.18,,,,
-1.472,-2.26,,,,
-1.469,-2.26,,,,
-1.466,-2.3,,,,
-1.462,-2.3,,,,
-1.459,-2.3,,,,
-1.456,-2.3,,,,
-1.453,-2.34,,,,
-1.45,-2.3,,,,
-1.446,-2.3,,,,
-1.443,-2.34,,,,
-1.44,-2.26,,,,
-1.437,-2.26,,,,
-1.434,-2.22,,,,
-1.43,-2.22,,,,
-1.427,-2.18,,,,
-1.424,-2.14,,,,
-1.421,-2.06,,,,
-1.418,-1.98,,,,
-1.414,-1.82,,,,
-1.411,-1.78,,,,
-1.408,-1.58,,,,
-1.405,-1.42,,,,
-1.402,-1.3,,,,
-1.398,-1.14,,,,
-1.395,-0.94,,,,
-1.392,-0.78,,,,
-1.389,-0.62,,,,
-1.386,-0.42,,,,
-1.382,-0.22,,,,
-1.379,-0.06,,,,
-1.376,0.14,,,,
-1.373,0.3,,,,
-1.37,0.5,,,,
-1.366,0.66,,,,
-1.363,0.86,,,,
-1.36,0.98,,,,
-1.357,1.14,,,,
-1.354,1.26,,,,
-1.35,1.34,,,,
-1.347,1.46,,,,
-1.344,1.5,,,,
-1.341,1.58,,,,
-1.338,1.62,,,,
-1.334,1.66,,,,
-1.331,1.66,,,,
-1.328,1.66,,,,
-1.325,1.66,,,,
-1.322,1.66,,,,
-1.318,1.66,,,,
-1.315,1.58,,,,
-1.312,1.54,,,,
-1.309,1.5,,,,
-1.306,1.46,,,,
-1.302,1.38,,,,
-1.299,1.34,,,,
-1.296,1.26,,,,
-1.293,1.14,,,,
-1.29,1.1,,,,
-1.286,1.02,,,,
-1.283,0.98,,,,
-1.28,0.9,,,,
-1.277,0.82,,,,
-1.274,0.74,,,,
-1.27,0.7,,,,
-1.267,0.62,,,,
-1.264,0.58,,,,
-1.261,0.54,,,,
-1.258,0.46,,,,
-1.254,0.42,,,,
-1.251,0.34,,,,
-1.248,0.3,,,,
-1.245,0.3,,,,
-1.242,0.22,,,,
-1.238,0.18,,,,
-1.235,0.1,,,,
-1.232,0.1,,,,
-1.229,0.02,,,,
-1.226,0.02,,,,
-1.222,-0.02,,,,
-1.219,-0.06,,,,
-1.216,-0.06,,,,
-1.213,-0.1,,,,
-1.21,-0.14,,,,
-1.206,-0.18,,,,
-1.203,-0.18,,,,
-1.2,-0.18,,,,
-1.197,-0.22,,,,
-1.194,-0.22,,,,
-1.19,-0.22,,,,
-1.187,-0.26,,,,
-1.184,-0.26,,,,
-1.181,-0.26,,,,
-1.178,-0.3,,,,
-1.174,-0.38,,,,
-1.171,-0.42,,,,
-1.168,-0.42,,,,
-1.165,-0.46,,,,
-1.162,-0.46,,,,
-1.158,-0.5,,,,
-1.155,-0.58,,,,
-1.152,-0.58,,,,
-1.149,-0.62,,,,
-1.146,-0.66,,,,
-1.142,-0.66,,,,
-1.139,-0.7,,,,
-1.136,-0.7,,,,
-1.133,-0.7,,,,
-1.13,-0.78,,,,
-1.126,-0.78,,,,
-1.123,-0.78,,,,
-1.12,-0.82,,,,
-1.117,-0.78,,,,
-1.114,-0.78,,,,
-1.11,-0.82,,,,
-1.107,-0.78,,,,
-1.104,-0.82,,,,
-1.101,-0.82,,,,
-1.098,-0.82,,,,
-1.094,-0.78,,,,
-1.091,-0.74,,,,
-1.088,-0.78,,,,
-1.085,-0.7,,,,
-1.082,-0.7,,,,
-1.078,-0.66,,,,
-1.075,-0.62,,,,
-1.072,-0.62,,,,
-1.069,-0.62,,,,
-1.066,-0.62,,,,
-1.062,-0.58,,,,
-1.059,-0.54,,,,
-1.056,-0.5,,,,
-1.053,-0.5,,,,
-1.05,-0.46,,,,
-1.046,-0.46,,,,
-1.043,-0.46,,,,
-1.04,-0.42,,,,
-1.037,-0.42,,,,
-1.034,-0.42,,,,
-1.03,-0.42,,,,
-1.027,-0.42,,,,
-1.024,-0.46,,,,
-1.021,-0.46,,,,
-1.018,-0.46,,,,
-1.014,-0.46,,,,
-1.011,-0.5,,,,
-1.008,-0.5,,,,
-1.005,-0.54,,,,
-1.002,-0.5,,,,
-0.9984,-0.58,,,,
-0.9952,-0.58,,,,
-0.992,-0.62,,,,
-0.9888,-0.66,,,,
-0.9856,-0.66,,,,
-0.9824,-0.7,,,,
-0.9792,-0.7,,,,
-0.976,-0.78,,,,
-0.9728,-0.82,,,,
-0.9696,-0.82,,,,
-0.9664,-0.86,,,,
-0.9632,-0.9,,,,
-0.96,-0.94,,,,
-0.9568,-0.94,,,,
-0.9536,-0.98,,,,
-0.9504,-1.02,,,,
-0.9472,-1.06,,,,
-0.944,-1.1,,,,
-0.9408,-1.14,,,,
-0.9376,-1.18,,,,
-0.9344,-1.22,,,,
-0.9312,-1.26,,,,
-0.928,-1.3,,,,
-0.9248,-1.34,,,,
-0.9216,-1.34,,,,
-0.9184,-1.42,,,,
-0.9152,-1.42,,,,
-0.912,-1.46,,,,
-0.9088,-1.46,,,,
-0.9056,-1.5,,,,
-0.9024,-1.54,,,,
-0.8992,-1.58,,,,
-0.896,-1.58,,,,
-0.8928,-1.66,,,,
-0.8896,-1.7,,,,
-0.8864,-1.7,,,,
-0.8832,-1.7,,,,
-0.88,-1.78,,,,
-0.8768,-1.78,,,,
-0.8736,-1.82,,,,
-0.8704,-1.82,,,,
-0.8672,-1.86,,,,
-0.864,-1.82,,,,
-0.8608,-1.9,,,,
-0.8576,-1.9,,,,
-0.8544,-1.9,,,,
-0.8512,-1.9,,,,
-0.848,-1.9,,,,
-0.8448,-1.94,,,,
-0.8416,-1.94,,,,
-0.8384,-1.94,,,,
-0.8352,-1.94,,,,
-0.832,-1.94,,,,
-0.8288,-1.98,,,,
-0.8256,-1.98,,,,
-0.8224,-1.98,,,,
-0.8192,-1.98,,,,
-0.816,-1.98,,,,
-0.8128,-2.02,,,,
-0.8096,-2.02,,,,
-0.8064,-2.02,,,,
-0.8032,-2.06,,,,
-0.8,-2.06,,,,
-0.7968,-2.1,,,,
-0.7936,-2.06,,,,
-0.7904,-2.06,,,,
-0.7872,-2.06,,,,
-0.784,-2.06,,,,
-0.7808,-2.1,,,,
-0.7776,-2.1,,,,
-0.7744,-2.06,,,,
-0.7712,-2.06,,,,
-0.768,-2.06,,,,
-0.7648,-2.02,,,,
-0.7616,-2.06,,,,
-0.7584,-2.02,,,,
-0.7552,-2.06,,,,
-0.752,-2.06,,,,
-0.7488,-2.1,,,,
-0.7456,-2.02,,,,
-0.7424,-2.02,,,,
-0.7392,-2.06,,,,
-0.736,-2.02,,,,
-0.7328,-2.02,,,,
-0.7296,-2.06,,,,
-0.7264,-2.06,,,,
-0.7232,-2.06,,,,
-0.72,-2.1,,,,
-0.7168,-2.1,,,,
-0.7136,-2.06,,,,
-0.7104,-2.06,,,,
-0.7072,-2.1,,,,
-0.704,-2.14,,,,
-0.7008,-2.1,,,,
-0.6976,-2.1,,,,
-0.6944,-2.1,,,,
-0.6912,-2.1,,,,
-0.688,-2.1,,,,
-0.6848,-2.1,,,,
-0.6816,-2.1,,,,
-0.6784,-2.06,,,,
-0.6752,-2.1,,,,
-0.672,-2.06,,,,
-0.6688,-2.06,,,,
-0.6656,-2.06,,,,
-0.6624,-2.06,,,,
-0.6592,-2.06,,,,
-0.656,-2.06,,,,
-0.6528,-2.02,,,,
-0.6496,-2.06,,,,
-0.6464,-2.06,,,,
-0.6432,-2.02,,,,
-0.64,-2.06,,,,
-0.6368,-2.06,,,,
-0.6336,-2.06,,,,
-0.6304,-2.06,,,,
-0.6272,-2.02,,,,
-0.624,-2.06,,,,
-0.6208,-2.02,,,,
-0.6176,-2.06,,,,
-0.6144,-2.02,,,,
-0.6112,-2.02,,,,
-0.608,-2.06,,,,
-0.6048,-2.02,,,,
-0.6016,-1.98,,,,
-0.5984,-1.9,,,,
-0.5952,-1.86,,,,
-0.592,-1.78,,,,
-0.5888,-1.7,,,,
-0.5856,-1.58,,,,
-0.5824,-1.46,,,,
-0.5792,-1.3,,,,
-0.576,-1.14,,,,
-0.5728,-0.98,,,,
-0.5696,-0.82,,,,
-0.5664,-0.66,,,,
-0.5632,-0.5,,,,
-0.56,-0.26,,,,
-0.5568,-0.1,,,,
-0.5536,0.06,,,,
-0.5504,0.22,,,,
-0.5472,0.42,,,,
-0.544,0.62,,,,
-0.5408,0.78,,,,
-0.5376,0.94,,,,
-0.5344,1.06,,,,
-0.5312,1.22,,,,
-0.528,1.34,,,,
-0.5248,1.46,,,,
-0.5216,1.54,,,,
-0.5184,1.58,,,,
-0.5152,1.66,,,,
-0.512,1.7,,,,
-0.5088,1.74,,,,
-0.5056,1.74,,,,
-0.5024,1.78,,,,
-0.4992,1.7,,,,
-0.496,1.7,,,,
-0.4928,1.66,,,,
-0.4896,1.62,,,,
-0.4864,1.54,,,,
-0.4832,1.5,,,,
-0.48,1.46,,,,
-0.4768,1.38,,,,
-0.4736,1.34,,,,
-0.4704,1.3,,,,
-0.4672,1.22,,,,
-0.464,1.14,,,,
-0.4608,1.06,,,,
-0.4576,0.98,,,,
-0.4544,0.94,,,,
-0.4512,0.9,,,,
-0.448,0.78,,,,
-0.4448,0.74,,,,
-0.4416,0.7,,,,
-0.4384,0.58,,,,
-0.4352,0.54,,,,
-0.432,0.5,,,,
-0.4288,0.42,,,,
-0.4256,0.38,,,,
-0.4224,0.34,,,,
-0.4192,0.22,,,,
-0.416,0.22,,,,
-0.4128,0.18,,,,
-0.4096,0.1,,,,
-0.4064,0.1,,,,
-0.4032,0.02,,,,
-0.4,0.02,,,,
-0.3968,-0.02,,,,
-0.3936,-0.06,,,,
-0.3904,-0.06,,,,
-0.3872,-0.1,,,,
-0.384,-0.14,,,,
-0.3808,-0.18,,,,
-0.3776,-0.22,,,,
-0.3744,-0.22,,,,
-0.3712,-0.26,,,,
-0.368,-0.3,,,,
-0.3648,-0.34,,,,
-0.3616,-0.38,,,,
-0.3584,-0.42,,,,
-0.3552,-0.5,,,,
-0.352,-0.5,,,,
-0.3488,-0.54,,,,
-0.3456,-0.58,,,,
-0.3424,-0.58,,,,
-0.3392,-0.66,,,,
-0.336,-0.7,,,,
-0.3328,-0.7,,,,
-0.3296,-0.74,,,,
-0.3264,-0.78,,,,
-0.3232,-0.82,,,,
-0.32,-0.82,,,,
-0.3168,-0.86,,,,
-0.3136,-0.9,,,,
-0.3104,-0.9,,,,
-0.3072,-0.94,,,,
-0.304,-0.98,,,,
-0.3008,-0.98,,,,
-0.2976,-0.98,,,,
-0.2944,-1.02,,,,
-0.2912,-0.98,,,,
-0.288,-1.06,,,,
-0.2848,-1.02,,,,
-0.2816,-1.06,,,,
-0.2784,-1.06,,,,
-0.2752,-1.06,,,,
-0.272,-1.06,,,,
-0.2688,-1.02,,,,
-0.2656,-1.02,,,,
-0.2624,-0.98,,,,
-0.2592,-1.02,,,,
-0.256,-0.98,,,,
-0.2528,-0.98,,,,
-0.2496,-0.98,,,,
-0.2464,-0.98,,,,
-0.2432,-0.94,,,,
-0.24,-0.9,,,,
-0.2368,-0.94,,,,
-0.2336,-0.9,,,,
-0.2304,-0.86,,,,
-0.2272,-0.86,,,,
-0.224,-0.86,,,,
-0.2208,-0.82,,,,
-0.2176,-0.78,,,,
-0.2144,-0.78,,,,
-0.2112,-0.78,,,,
-0.208,-0.74,,,,
-0.2048,-0.74,,,,
-0.2016,-0.7,,,,
-0.1984,-0.74,,,,
-0.1952,-0.7,,,,
-0.192,-0.7,,,,
-0.1888,-0.7,,,,
-0.1856,-0.7,,,,
-0.1824,-0.7,,,,
-0.1792,-0.74,,,,
-0.176,-0.74,,,,
-0.1728,-0.78,,,,
-0.1696,-0.78,,,,
-0.1664,-0.82,,,,
-0.1632,-0.86,,,,
-0.16,-0.9,,,,
-0.1568,-0.9,,,,
-0.1536,-0.94,,,,
-0.1504,-1.02,,,,
-0.1472,-1.06,,,,
-0.144,-1.06,,,,
-0.1408,-1.14,,,,
-0.1376,-1.14,,,,
-0.1344,-1.22,,,,
-0.1312,-1.26,,,,
-0.128,-1.26,,,,
-0.1248,-1.3,,,,
-0.1216,-1.34,,,,
-0.1184,-1.34,,,,
-0.1152,-1.38,,,,
-0.112,-1.42,,,,
-0.1088,-1.46,,,,
-0.1056,-1.46,,,,
-0.1024,-1.5,,,,
-0.0992,-1.5,,,,
-0.096,-1.54,,,,
-0.0928,-1.54,,,,
-0.0896,-1.58,,,,
-0.0864,-1.58,,,,
-0.0832,-1.58,,,,
-0.08,-1.66,,,,
-0.0768,-1.66,,,,
-0.0736,-1.66,,,,
-0.0704,-1.66,,,,
-0.0672,-1.7,,,,
-0.064,-1.74,,,,
-0.0608,-1.78,,,,
-0.0576,-1.78,,,,
