TIME,CH1,SBP,DBP,Model,TBS1102C
-2.89,-0.78,,,,
-2.886,-0.78,,,,
-2.883,-0.78,,,,
-2.88,-0.78,,,,
-2.877,-0.82,,,,
-2.874,-0.82,,,,
-2.87,-0.82,,,,
-2.867,-0.82,,,,
-2.864,-0.86,,,,
-2.861,-0.82,,,,
-2.858,-0.82,,,,
-2.854,-0.82,,,,
-2.851,-0.86,,,,
-2.848,-0.9,,,,
-2.845,-0.9,,,,
-2.842,-0.86,,,,
-2.838,-0.86,,,,
-2.835,-0.86,,,,
-2.832,-0.9,,,,
-2.829,-0.94,,,,
-2.826,-0.9,,,,
-2.822,-0.94,,,,
-2.819,-0.94,,,,
-2.816,-0.9,,,,
-2.813,-0.94,,,,
-2.81,-0.9,,,,
-2.806,-0.98,,,,
-2.803,-0.94,,,,
-2.8,-0.94,,,,
-2.797,-0.98,,,,
-2.794,-1.02,,,,
-2.79,-0.98,,,,
-2.787,-1.02,,,,
-2.784,-1.02,,,,
-2.781,-1.02,,,,
-2.778,-1.02,,,,
-2.774,-1.02,,,,
-2.771,-1.06,,,,
-2.768,-1.06,,,,
-2.765,-1.06,,,,
-2.762,-1.06,,,,
-2.758,-1.1,,,,
-2.755,-1.1,,,,
-2.752,-1.1,,,,
-2.749,-1.1,,,,
-2.746,-1.14,,,,
-2.742,-1.14,,,,
-2.739,-1.1,,,,
-2.736,-1.18,,,,
-2.733,-1.14,,,,
-2.73,-1.14,,,,
-2.726,-1.18,,,,
-2.723,-1.14,,,,
-2.72,-1.14,,,,
-2.717,-1.1,,,,
-2.714,-1.1,,,,
-2.71,-1.1,,,,
-2.707,-1.02,,,,
-2.704,-0.94,,,,
-2.701,-0.9,,,,
-2.698,-0.82,,,,
-2.694,-0.7,,,,
-2.691,-0.58,,,,
-2.688,-0.46,,,,
-2.685,-0.3,,,,
-2.682,-0.14,,,,
-2.678,0.02,,,,
-2.675,0.18,,,,
-2.672,0.34,,,,
-2.669,0.5,,,,
-2.666,0.7,,,,
-2.662,0.9,,,,
-2.659,1.02,,,,
-2.656,1.22,,,,
-2.653,1.34,,,,
-2.65,1.5,,,,
-2.646,1.62,,,,
-2.643,1.74,,,,
-2.64,1.82,,,,
-2.637,1.98,,,,
-2.634,2.02,,,,
-2.63,2.1,,,,
-2.627,2.14,,,,
-2.624,2.18,,,,
-2.621,2.22,,,,
-2.618,2.26,,,,
-2.614,2.22,,,,
-2.611,2.22,,,,
-2.608,2.18,,,,
-2.605,2.22,,,,
-2.602,2.14,,,,
-2.598,2.14,,,,
-2.595,2.06,,,,
-2.592,2.02,,,,
-2.589,1.98,,,,
-2.586,1.9,,,,
-2.582,1.82,,,,
-2.579,1.74,,,,
-2.576,1.66,,,,
-2.573,1.62,,,,
-2.57,1.5,,,,
-2.566,1.42,,,,
-2.563,1.38,,,,
-2.56,1.26,,,,
-2.557,1.18,,,,
-2.554,1.14,,,,
-2.55,1.06,,,,
-2.547,0.98,,,,
-2.544,0.9,,,,
-2.541,0.78,,,,
-2.538,0.74,,,,
-2.534,0.7,,,,
-2.531,0.58,,,,
-2.528,0.54,,,,
-2.525,0.46,,,,
-2.522,0.46,,,,
-2.518,0.42,,,,
-2.515,0.38,,,,
-2.512,0.34,,,,
-2.509,0.26,,,,
-2.506,0.26,,,,
-2.502,0.26,,,,
-2.499,0.18,,,,
-2.496,0.18,,,,
-2.493,0.1,,,,
-2.49,0.1,,,,
-2.486,0.1,,,,
-2.483,0.02,,,,
-2.48,0.02,,,,
-2.477,0.02,,,,
-2.474,0.02,,,,
-2.47,0.02,,,,
-2.467,-0.06,,,,
-2.464,-0.06,,,,
-2.461,-0.06,,,,
-2.458,-0.06,,,,
-2.454,-0.06,,,,
-2.451,-0.06,,,,
-2.448,-0.06,,,,
-2.445,-0.06,,,,
-2.442,-0.02,,,,
-2.438,-0.02,,,,
-2.435,-0.02,,,,
-2.432,0.02,,,,
-2.429,0.02,,,,
-2.426,0.02,,,,
-2.422,0.1,,,,
-2.419,0.1,,,,
-2.416,0.1,,,,
-2.413,0.18,,,,
-2.41,0.18,,,,
-2.406,0.22,,,,
-2.403,0.22,,,,
-2.4,0.26,,,,
-2.397,0.34,,,,
-2.394,0.34,,,,
-2.39,0.42,,,,
-2.387,0.38,,,,
-2.384,0.46,,,,
-2.381,0.46,,,,
-2.378,0.46,,,,
-2.374,0.46,,,,
-2.371,0.5,,,,
-2.368,0.54,,,,
-2.365,0.5,,,,
-2.362,0.54,,,,
-2.358,0.5,,,,
-2.355,0.54,,,,
-2.352,0.54,,,,
-2.349,0.58,,,,
-2.346,0.5,,,,
-2.342,0.54,,,,
-2.339,0.5,,,,
-2.336,0.5,,,,
-2.333,0.46,,,,
-2.33,0.46,,,,
-2.326,0.42,,,,
-2.323,0.34,,,,
-2.32,0.34,,,,
-2.317,0.3,,,,
-2.314,0.26,,,,
-2.31,0.3,,,,
-2.307,0.26,,,,
-2.304,0.22,,,,
-2.301,0.18,,,,
-2.298,0.14,,,,
-2.294,0.06,,,,
-2.291,0.1,,,,
-2.288,0.06,,,,
-2.285,0.02,,,,
-2.282,-0.02,,,,
-2.278,-0.06,,,,
-2.275,-0.1,,,,
-2.272,-0.1,,,,
-2.269,-0.14,,,,
-2.266,-0.18,,,,
-2.262,-0.22,,,,
-2.259,-0.22,,,,
-2.256,-0.22,,,,
-2.253,-0.26,,,,
-2.25,-0.26,,,,
-2.246,-0.26,,,,
-2.243,-0.3,,,,
-2.24,-0.34,,,,
-2.237,-0.34,,,,
-2.234,-0.38,,,,
-2.23,-0.34,,,,
-2.227,-0.42,,,,
-2.224,-0.38,,,,
-2.221,-0.38,,,,
-2.218,-0.42,,,,
-2.214,-0.42,,,,
-2.211,-0.42,,,,
-2.208,-0.42,,,,
-2.205,-0.42,,,,
-2.202,-0.42,,,,
-2.198,-0.42,,,,
-2.195,-0.42,,,,
-2.192,-0.46,,,,
-2.189,-0.46,,,,
-2.186,-0.46,,,,
-2.182,-0.42,,,,
-2.179,-0.42,,,,
-2.176,-0.42,,,,
-2.173,-0.46,,,,
-2.17,-0.46,,,,
-2.166,-0.42,,,,
-2.163,-0.46,,,,
-2.16,-0.5,,,,
-2.157,-0.46,,,,
-2.154,-0.46,,,,
-2.15,-0.46,,,,
-2.147,-0.46,,,,
-2.144,-0.46,,,,
-2.141,-0.5,,,,
-2.138,-0.46,,,,
-2.134,-0.5,,,,
-2.131,-0.46,,,,
-2.128,-0.5,,,,
-2.125,-0.46,,,,
-2.122,-0.5,,,,
-2.118,-0.46,,,,
-2.115,-0.5,,,,
-2.112,-0.46,,,,
-2.109,-0.46,,,,
-2.106,-0.46,,,,
-2.102,-0.46,,,,
-2.099,-0.46,,,,
-2.096,-0.5,,,,
-2.093,-0.5,,,,
-2.09,-0.46,,,,
-2.086,-0.5,,,,
-2.083,-0.5,,,,
-2.08,-0.5,,,,
-2.077,-0.5,,,,
-2.074,-0.5,,,,
-2.07,-0.5,,,,
-2.067,-0.5,,,,
-2.064,-0.5,,,,
-2.061,-0.5,,,,
-2.058,-0.5,,,,
-2.054,-0.5,,,,
-2.051,-0.5,,,,
-2.048,-0.54,,,,
-2.045,-0.54,,,,
-2.042,-0.54,,,,
-2.038,-0.5,,,,
-2.035,-0.54,,,,
-2.032,-0.54,,,,
-2.029,-0.58,,,,
-2.026,-0.58,,,,
-2.022,-0.62,,,,
-2.019,-0.62,,,,
-2.016,-0.58,,,,
-2.013,-0.58,,,,
-2.01,-0.66,,,,
-2.006,-0.66,,,,
-2.003,-0.62,,,,
-2,-0.66,,,,
-1.997,-0.66,,,,
-1.994,-0.66,,,,
-1.99,-0.66,,,,
-1.987,-0.66,,,,
-1.984,-0.7,,,,
-1.981,-0.7,,,,
-1.978,-0.66,,,,
-1.974,-0.66,,,,
-1.971,-0.7,,,,
-1.968,-0.74,,,,
-1.965,-0.74,,,,
-1.962,-0.74,,,,
-1.958,-0.74,,,,
-1.955,-0.74,,,,
-1.952,-0.78,,,,
-1.949,-0.78,,,,
-1.946,-0.78,,,,
-1.942,-0.78,,,,
-1.939,-0.78,,,,
-1.936,-0.82,,,,
-1.933,-0.86,,,,
-1.93,-0.82,,,,
-1.926,-0.86,,,,
-1.923,-0.86,,,,
-1.92,-0.86,,,,
-1.917,-0.9,,,,
-1.914,-0.9,,,,
-1.91,-0.94,,,,
-1.907,-0.9,,,,
-1.904,-0.98,,,,
-1.901,-0.94,,,,
-1.898,-0.98,,,,
-1.894,-0.98,,,,
-1.891,-0.98,,,,
-1.888,-0.98,,,,
-1.885,-0.98,,,,
-1.882,-1.02,,,,
-1.878,-1.02,,,,
-1.875,-0.98,,,,
-1.872,-0.98,,,,
-1.869,-0.98,,,,
-1.866,-1.02,,,,
-1.862,-1.02,,,,
-1.859,-1.02,,,,
-1.856,-0.98,,,,
-1.853,-1.02,,,,
-1.85,-0.98,,,,
-1.846,-1.02,,,,
-1.843,-1.06,,,,
-1.84,-1.06,,,,
-1.837,-1.02,,,,
-1.834,-1.06,,,,
-1.83,-1.06,,,,
-1.827,-1.06,,,,
-1.824,-1.06,,,,
-1.821,-1.06,,,,
-1.818,-1.06,,,,
-1.814,-1.06,,,,
-1.811,-1.1,,,,
-1.808,-1.1,,,,
-1.805,-1.1,,,,
-1.802,-1.14,,,,
-1.798,-1.06,,,,
-1.795,-1.1,,,,
-1.792,-1.1,,,,
-1.789,-1.14,,,,
-1.786,-1.14,,,,
-1.782,-1.14,,,,
-1.779,-1.14,,,,
-1.776,-1.14,,,,
-1.773,-1.1,,,,
-1.77,-1.14,,,,
-1.766,-1.1,,,,
-1.763,-1.06,,,,
-1.76,-1.06,,,,
-1.757,-0.98,,,,
-1.754,-0.9,,,,
-1.75,-0.86,,,,
-1.747,-0.7,,,,
-1.744,-0.62,,,,
-1.741,-0.5,,,,
-1.738,-0.34,,,,
-1.734,-0.18,,,,
-1.731,-0.02,,,,
-1.728,0.18,,,,
-1.725,0.34,,,,
-1.722,0.54,,,,
-1.718,0.74,,,,
-1.715,0.94,,,,
-1.712,1.1,,,,
-1.709,1.26,,,,
-1.706,1.42,,,,
-1.702,1.58,,,,
-1.699,1.74,,,,
-1.696,1.82,,,,
-1.693,2.02,,,,
-1.69,2.1,,,,
-1.686,2.18,,,,
-1.683,2.26,,,,
-1.68,2.38,,,,
-1.677,2.42,,,,
-1.674,2.46,,,,
-1.67,2.5,,,,
-1.667,2.54,,,,
-1.664,2.5,,,,
-1.661,2.54,,,,
-1.658,2.46,,,,
-1.654,2.42,,,,
-1.651,2.38,,,,
-1.648,2.3,,,,
-1.645,2.26,,,,
-1.642,2.22,,,,
-1.638,2.14,,,,
-1.635,2.06,,,,
-1.632,2.02,,,,
-1.629,1.94,,,,
-1.626,1.86,,,,
-1.622,1.78,,,,
-1.619,1.7,,,,
-1.616,1.66,,,,
-1.613,1.54,,,,
-1.61,1.46,,,,
-1.606,1.38,,,,
-1.603,1.34,,,,
-1.6,1.26,,,,
-1.597,1.22,,,,
-1.594,1.14,,,,
-1.59,1.1,,,,
-1.587,1.02,,,,
-1.584,0.94,,,,
-1.581,0.9,,,,
-1.578,0.86,,,,
-1.574,0.78,,,,
-1.571,0.74,,,,
-1.568,0.7,,,,
-1.565,0.66,,,,
-1.562,0.62,,,,
-1.558,0.62,,,,
-1.555,0.54,,,,
-1.552,0.54,,,,
-1.549,0.54,,,,
-1.546,0.46,,,,
-1.542,0.46,,,,
-1.539,0.46,,,,
-1.536,0.42,,,,
-1.533,0.42,,,,
-1.53,0.38,,,,
-1.526,0.38,,,,
-1.523,0.34,,,,
-1.52,0.3,,,,
-1.517,0.3,,,,
-1.514,0.3,,,,
-1.51,0.3,,,,
-1.507,0.26,,,,
-1.504,0.26,,,,
-1.501,0.26,,,,
-1.498,0.22,,,,
-1.494,0.22,,,,
-1.491,0.26,,,,
-1.488,0.22,,,,
-1.485,0.26,,,,
-1.482,0.22,,,,
-1.478,0.26,,,,
-1.475,0.26,,,,
-1.472,0.26,,,,
-1.469,0.3,,,,
-1.466,0.3,,,,
-1.462,0.3,,,,
-1.459,0.3,,,,
-1.456,0.34,,,,
-1.453,0.34,,,,
-1.45,0.34,,,,
-1.446,0.38,,,,
-1.443,0.34,,,,
-1.44,0.42,,,,
-1.437,0.42,,,,
-1.434,0.46,,,,
-1.43,0.46,,,,
-1.427,0.46,,,,
-1.424,0.46,,,,
-1.421,0.5,,,,
-1.418,0.5,,,,
-1.414,0.54,,,,
-1.411,0.5,,,,
-1.408,0.5,,,,
-1.405,0.5,,,,
-1.402,0.5,,,,
-1.398,0.5,,,,
-1.395,0.5,,,,
-1.392,0.46,,,,
-1.389,0.46,,,,
-1.386,0.46,,,,
-1.382,0.46,,,,
-1.379,0.42,,,,
-1.376,0.38,,,,
-1.373,0.38,,,,
-1.37,0.38,,,,
-1.366,0.34,,,,
-1.363,0.3,,,,
-1.36,0.3,,,,
-1.357,0.3,,,,
-1.354,0.22,,,,
-1.35,0.22,,,,
-1.347,0.18,,,,
-1.344,0.14,,,,
-1.341,0.14,,,,
-1.338,0.1,,,,
-1.334,0.02,,,,
-1.331,0.06,,,,
-1.328,-0.02,,,,
-1.325,-0.06,,,,
-1.322,-0.1,,,,
-1.318,-0.14,,,,
-1.315,-0.14,,,,
-1.312,-0.18,,,,
-1.309,-0.22,,,,
-1.306,-0.22,,,,
-1.302,-0.26,,,,
-1.299,-0.26,,,,
-1.296,-0.3,,,,
-1.293,-0.34,,,,
-1.29,-0.34,,,,
-1.286,-0.34,,,,
-1.283,-0.42,,,,
-1.28,-0.38,,,,
-1.277,-0.38,,,,
-1.274,-0.38,,,,
-1.27,-0.42,,,,
-1.267,-0.46,,,,
-1.264,-0.42,,,,
-1.261,-0.46,,,,
-1.258,-0.46,,,,
-1.254,-0.46,,,,
-1.251,-0.46,,,,
-1.248,-0.46,,,,
-1.245,-0.5,,,,
-1.242,-0.5,,,,
-1.238,-0.46,,,,
-1.235,-0.5,,,,
-1.232,-0.46,,,,
-1.229,-0.5,,,,
-1.226,-0.5,,,,
-1.222,-0.5,,,,
-1.219,-0.5,,,,
-1.216,-0.54,,,,
-1.213,-0.5,,,,
-1.21,-0.5,,,,
-1.206,-0.5,,,,
-1.203,-0.5,,,,
-1.2,-0.58,,,,
-1.197,-0.5,,,,
-1.194,-0.54,,,,
-1.19,-0.54,,,,
-1.187,-0.54,,,,
-1.184,-0.54,,,,
-1.181,-0.54,,,,
-1.178,-0.54,,,,
-1.174,-0.54,,,,
-1.171,-0.54,,,,
-1.168,-0.54,,,,
-1.165,-0.58,,,,
-1.162,-0.54,,,,
-1.158,-0.54,,,,
-1.155,-0.54,,,,
-1.152,-0.58,,,,
-1.149,-0.58,,,,
-1.146,-0.58,,,,
-1.142,-0.58,,,,
-1.139,-0.58,,,,
-1.136,-0.54,,,,
-1.133,-0.58,,,,
-1.13,-0.54,,,,
-1.126,-0.54,,,,
-1.123,-0.58,,,,
-1.12,-0.54,,,,
-1.117,-0.58,,,,
-1.114,-0.58,,,,
-1.11,-0.58,,,,
-1.107,-0.54,,,,
-1.104,-0.62,,,,
-1.101,-0.58,,,,
-1.098,-0.54,,,,
-1.094,-0.62,,,,
-1.091,-0.54,,,,
-1.088,-0.58,,,,
-1.085,-0.54,,,,
-1.082,-0.58,,,,
-1.078,-0.58,,,,
-1.075,-0.58,,,,
-1.072,-0.58,,,,
-1.069,-0.62,,,,
-1.066,-0.62,,,,
-1.062,-0.62,,,,
-1.059,-0.62,,,,
-1.056,-0.62,,,,
-1.053,-0.66,,,,
-1.05,-0.62,,,,
-1.046,-0.66,,,,
-1.043,-0.66,,,,
-1.04,-0.66,,,,
-1.037,-0.7,,,,
-1.034,-0.66,,,,
-1.03,-0.7,,,,
-1.027,-0.7,,,,
-1.024,-0.74,,,,
-1.021,-0.74,,,,
-1.018,-0.74,,,,
-1.014,-0.74,,,,
-1.011,-0.74,,,,
-1.008,-0.74,,,,
-1.005,-0.74,,,,
-1.002,-0.82,,,,
-0.9984,-0.82,,,,
-0.9952,-0.82,,,,
-0.992,-0.86,,,,
-0.9888,-0.86,,,,
-0.9856,-0.86,,,,
-0.9824,-0.82,,,,
-0.9792,-0.82,,,,
-0.976,-0.9,,,,
-0.9728,-0.86,,,,
-0.9696,-0.86,,,,
-0.9664,-0.9,,,,
-0.9632,-0.9,,,,
-0.96,-0.9,,,,
-0.9568,-0.9,,,,
-0.9536,-0.94,,,,
-0.9504,-0.94,,,,
-0.9472,-0.94,,,,
-0.944,-0.98,,,,
-0.9408,-0.94,,,,
-0.9376,-0.98,,,,
-0.9344,-0.98,,,,
-0.9312,-0.98,,,,
-0.928,-0.98,,,,
-0.9248,-0.98,,,,
-0.9216,-1.06,,,,
-0.9184,-0.98,,,,
-0.9152,-1.02,,,,
-0.912,-1.06,,,,
-0.9088,-1.06,,,,
-0.9056,-1.06,,,,
-0.9024,-1.06,,,,
-0.8992,-1.06,,,,
-0.896,-1.1,,,,
-0.8928,-1.1,,,,
-0.8896,-1.1,,,,
-0.8864,-1.18,,,,
-0.8832,-1.18,,,,
-0.88,-1.14,,,,
-0.8768,-1.18,,,,
-0.8736,-1.18,,,,
-0.8704,-1.22,,,,
-0.8672,-1.18,,,,
-0.864,-1.18,,,,
-0.8608,-1.26,,,,
-0.8576,-1.22,,,,
-0.8544,-1.22,,,,
-0.8512,-1.26,,,,
-0.848,-1.22,,,,
-0.8448,-1.26,,,,
-0.8416,-1.26,,,,
-0.8384,-1.26,,,,
-0.8352,-1.3,,,,
-0.832,-1.3,,,,
-0.8288,-1.3,,,,
-0.8256,-1.3,,,,
-0.8224,-1.3,,,,
-0.8192,-1.34,,,,
-0.816,-1.3,,,,
-0.8128,-1.34,,,,
-0.8096,-1.34,,,,
-0.8064,-1.3,,,,
-0.8032,-1.34,,,,
-0.8,-1.38,,,,
-0.7968,-1.38,,,,
-0.7936,-1.38,,,,
-0.7904,-1.42,,,,
-0.7872,-1.46,,,,
-0.784,-1.42,,,,
-0.7808,-1.46,,,,
-0.7776,-1.46,,,,
-0.7744,-1.46,,,,
-0.7712,-1.5,,,,
-0.768,-1.46,,,,
-0.7648,-1.46,,,,
-0.7616,-1.5,,,,
-0.7584,-1.42,,,,
-0.7552,-1.38,,,,
-0.752,-1.34,,,,
-0.7488,-1.22,,,,
-0.7456,-1.14,,,,
-0.7424,-1.02,,,,
-0.7392,-0.86,,,,
-0.736,-0.74,,,,
-0.7328,-0.54,,,,
-0.7296,-0.38,,,,
-0.7264,-0.18,,,,
-0.7232,-0.02,,,,
-0.72,0.22,,,,
-0.7168,0.42,,,,
-0.7136,0.62,,,,
-0.7104,0.82,,,,
-0.7072,0.98,,,,
-0.704,1.22,,,,
-0.7008,1.34,,,,
-0.6976,1.5,,,,
-0.6944,1.62,,,,
-0.6912,1.82,,,,
-0.688,1.9,,,,
-0.6848,2.02,,,,
-0.6816,2.1,,,,
-0.6784,2.22,,,,
-0.6752,2.26,,,,
-0.672,2.3,,,,
-0.6688,2.34,,,,
-0.6656,2.38,,,,
-0.6624,2.38,,,,
-0.6592,2.34,,,,
-0.656,2.34,,,,
-0.6528,2.3,,,,
-0.6496,2.3,,,,
-0.6464,2.22,,,,
-0.6432,2.18,,,,
-0.64,2.1,,,,
-0.6368,2.02,,,,
-0.6336,1.98,,,,
-0.6304,1.9,,,,
-0.6272,1.82,,,,
-0.624,1.74,,,,
-0.6208,1.66,,,,
-0.6176,1.58,,,,
-0.6144,1.5,,,,
-0.6112,1.42,,,,
-0.608,1.34,,,,
-0.6048,1.26,,,,
-0.6016,1.18,,,,
-0.5984,1.14,,,,
-0.5952,1.02,,,,
-0.592,0.98,,,,
-0.5888,0.9,,,,
-0.5856,0.86,,,,
-0.5824,0.78,,,,
-0.5792,0.7,,,,
-0.576,0.7,,,,
-0.5728,0.62,,,,
-0.5696,0.58,,,,
-0.5664,0.54,,,,
-0.5632,0.5,,,,
-0.56,0.46,,,,
-0.5568,0.5,,,,
-0.5536,0.42,,,,
-0.5504,0.42,,,,
-0.5472,0.38,,,,
-0.544,0.38,,,,
-0.5408,0.38,,,,
-0.5376,0.34,,,,
-0.5344,0.34,,,,
-0.5312,0.34,,,,
-0.528,0.3,,,,
-0.5248,0.3,,,,
-0.5216,0.3,,,,
-0.5184,0.26,,,,
-0.5152,0.22,,,,
-0.512,0.22,,,,
-0.5088,0.22,,,,
-0.5056,0.18,,,,
-0.5024,0.18,,,,
-0.4992,0.22,,,,
-0.496,0.14,,,,
-0.4928,0.14,,,,
-0.4896,0.18,,,,
-0.4864,0.18,,,,
-0.4832,0.18,,,,
-0.48,0.22,,,,
-0.4768,0.18,,,,
-0.4736,0.18,,,,
-0.4704,0.18,,,,
-0.4672,0.22,,,,
-0.464,0.26,,,,
-0.4608,0.26,,,,
-0.4576,0.26,,,,
-0.4544,0.26,,,,
-0.4512,0.3,,,,
-0.448,0.3,,,,
-0.4448,0.34,,,,
-0.4416,0.34,,,,
-0.4384,0.34,,,,
-0.4352,0.38,,,,
-0.432,0.38,,,,
-0.4288,0.38,,,,
-0.4256,0.42,,,,
-0.4224,0.38,,,,
-0.4192,0.42,,,,
-0.416,0.38,,,,
-0.4128,0.42,,,,
-0.4096,0.42,,,,
-0.4064,0.42,,,,
-0.4032,0.42,,,,
-0.4,0.38,,,,
-0.3968,0.38,,,,
-0.3936,0.38,,,,
-0.3904,0.38,,,,
-0.3872,0.34,,,,
-0.384,0.38,,,,
-0.3808,0.38,,,,
-0.3776,0.34,,,,
-0.3744,0.3,,,,
-0.3712,0.34,,,,
-0.368,0.3,,,,
-0.3648,0.26,,,,
-0.3616,0.26,,,,
-0.3584,0.26,,,,
-0.3552,0.22,,,,
-0.352,0.18,,,,
-0.3488,0.14,,,,
-0.3456,0.14,,,,
-0.3424,0.1,,,,
-0.3392,0.1,,,,
-0.336,0.06,,,,
-0.3328,0.02,,,,
-0.3296,0.02,,,,
-0.3264,-0.06,,,,
-0.3232,-0.06,,,,
-0.32,-0.06,,,,
-0.3168,-0.1,,,,
-0.3136,-0.14,,,,
-0.3104,-0.18,,,,
-0.3072,-0.22,,,,
-0.304,-0.26,,,,
-0.3008,-0.26,,,,
-0.2976,-0.3,,,,
-0.2944,-0.3,,,,
-0.2912,-0.34,,,,
-0.288,-0.38,,,,
-0.2848,-0.38,,,,
-0.2816,-0.42,,,,
-0.2784,-0.42,,,,
-0.2752,-0.42,,,,
-0.272,-0.42,,,,
-0.2688,-0.46,,,,
-0.2656,-0.46,,,,
-0.2624,-0.42,,,,
-0.2592,-0.46,,,,
-0.256,-0.5,,,,
-0.2528,-0.54,,,,
-0.2496,-0.5,,,,
-0.2464,-0.5,,,,
-0.2432,-0.54,,,,
-0.24,-0.54,,,,
-0.2368,-0.58,,,,
-0.2336,-0.58,,,,
-0.2304,-0.54,,,,
-0.2272,-0.58,,,,
-0.224,-0.62,,,,
-0.2208,-0.62,,,,
-0.2176,-0.62,,,,
-0.2144,-0.62,,,,
-0.2112,-0.62,,,,
-0.208,-0.62,,,,
-0.2048,-0.62,,,,
-0.2016,-0.62,,,,
-0.1984,-0.62,,,,
-0.1952,-0.66,,,,
-0.192,-0.7,,,,
-0.1888,-0.66,,,,
-0.1856,-0.66,,,,
-0.1824,-0.66,,,,
-0.1792,-0.7,,,,
-0.176,-0.66,,,,
-0.1728,-0.7,,,,
-0.1696,-0.7,,,,
-0.1664,-0.7,,,,
-0.1632,-0.7,,,,
-0.16,-0.7,,,,
-0.1568,-0.7,,,,
-0.1536,-0.74,,,,
-0.1504,-0.7,,,,
-0.1472,-0.7,,,,
-0.144,-0.7,,,,
-0.1408,-0.7,,,,
-0.1376,-0.74,,,,
-0.1344,-0.7,,,,
-0.1312,-0.74,,,,
-0.128,-0.74,,,,
-0.1248,-0.7,,,,
-0.1216,-0.74,,,,
-0.1184,-0.7,,,,
-0.1152,-0.74,,,,
-0.112,-0.78,,,,
-0.1088,-0.74,,,,
-0.1056,-0.78,,,,
-0.1024,-0.78,,,,
-0.0992,-0.78,,,,
-0.096,-0.78,,,,
-0.0928,-0.78,,,,
-0.0896,-0.78,,,,
-0.0864,-0.78,,,,
-0.0832,-0.82,,,,
-0.08,-0.86,,,,
-0.0768,-0.82,,,,
-0.0736,-0.86,,,,
-0.0704,-0.86,,,,
-0.0672,-0.9,,,,
-0.064,-0.86,,,,
-0.0608,-0.9,,,,
-0.0576,-0.9,,,,
-0.0544,-0.94,,,,
-0.0512,-0.94,,,,
-0.048,-0.9,,,,
-0.0448,-0.98,,,,
-0.0416,-0.94,,,,
-0.0384,-0.94,,,,
-0.0352,-0.98,,,,
-0.032,-0.98,,,,
-0.0288,-0.98,,,,
-0.0256,-0.98,,,,
-0.0224,-1.02,,,,
-0.0192,-0.98,,,,
